EAN,SKU,Nome,Marca,Fabricante,Descrição,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Tipo_desconto
7891058008116,215205,Arava 20Mg 30 Cprs */C1,,SANOFI AVENTIS FARMAC LTDA,"Arava é indicado para o tratamento da artrite reumatoide, reduzindo os sinais e sintomas, inibindo a destruição das articulações e melhorando as funções físicas e de saúde relacionadas à qualidade de vida. Arava é também indicado para o tratamento da artrite psoriática ativa.",674.37,550.08,0.18,Normal
7896004759708,1053257,DORICIN 30 CPRS,ems-similar,EMS SIMILAR,DORICIN 30 CPRS,20.38,16.3,0.2,Normal
7896637022415,71019,LITOCIT 10meq 60 CPRS,apsen,APSEN,"O citrato de potássio, Litocit , é indicado no tratamento da acidose tubular renal com formação de cálculos por sais de cálcio, hipocitraturia com redução da excreção de oxalato de cálcio de qualquer etiologia e litíase por sais de acido úrico.",81.11,66.0,0.19,Normal
7896637022842,71021,MIOSAN 10mg 30 CPRS,apsen,APSEN,"Este medicamento é destinado ao tratamento de espasmos (contrações involuntárias) musculares associadas com condições musculoesqueléticas agudas e dolorosas, como as dores lombares, torcicolos, periartrite escapuloumeral (acomete o ombro), cervicobraquialgias (dores na região do pescoço que irradiam para os braços) e no tratamento da fibromialgia. Além disso, é indicado como coadjuvante de outras medidas para o alívio dos sintomas, tais como fisioterapia e repouso.",66.45,54.99,0.17,Normal
7896637026307,1020863,LACTOSIL 10000 FCC 30 SACHES 2G,apsen,APSEN,LACTOSIL 10000 FCC 30 SACHES 2G,96.7,80.0,0.17,Normal
7896637023795,1039904,LEVOXIN 750MG 7 CPRS */A,apsen,APSEN,LEVOXIN 750MG 7 CPRS */A,81.45,70.0,0.14,Normal
7896637023849,1010181,UNOPROST 4MG 30 CPRS,apsen,APSEN,Olanzys 10mg Biolab 30 Comprimidos,51.32,45.0,0.12,Normal
7896637032032,1060463,Insit 100Mg 30 Caps */C1,apsen,APSEN,INSIT 100MG 30 CAPS */B,147.04,130.0,0.12,Normal
7896637022804,71018,TRIANCIL 20MG INJ 1X5ML,apsen,APSEN,"Triancil  é indicado como auxiliar no tratamento a curto prazo nos casos de Sinovite por osteoartrite, Bursite aguda e subaguda, Epicondilite,  Osteoartrite pós-traumática e Artrite reumatoide. Triancil , cujo princípio ativo é o hexacetonida de triancinolona, é um medicamento com ação antiinflamatória, principalmente nos casos de bursite, artrite e tenossinovite.",138.35,125.0,0.1,Normal
7896637030014,1043543,"TRATURIL 5,631G 2 ENV 8G */A",apsen,APSEN,"TRATURIL 5,631G 2 ENV 8G */A",120.33,110.01,0.09,Normal
7896637025102,1011652,MIOSAN CAF 10MG/60MG 15 CPRS,apsen,APSEN,Cloridrato de Tramadol 50mg Genérico Cimed 10 Cápsulas,33.1,30.99,0.06,Normal
7896637022439,71001,OTO XILODASE 8ML SOL,apsen,APSEN,"Oto-Xilodase é indicado na otite, com exclusão da micótica.",25.98,24.99,0.04,Normal
7896004721583,1012121,NARIDRIN H SPRAY 60ML  @,ems-similar,EMS SIMILAR,NARIDRIN H SPRAY 60ML  @,29.9,27.0,0.1,Normal
7896004702322,1013741,ENDCOFF MEL/LIMAO 12 PAST - EMS,ems-similar,EMS SIMILAR,ENDCOFF MEL/LIMAO 12 PAST - EMS,23.25,21.0,0.1,Normal
7896004731018,1012243,"DESTADIN 0,5MG/ML XPE 100ML",ems-similar,EMS SIMILAR,"DESTADIN 0,5MG/ML XPE 100ML",79.02,79.02,0.0,Ausente
7896004702414,130015,FRIXOPEL CRME 25g      -EMS,ems-similar,EMS SIMILAR,FRIXOPEL CRME 25g      -EMS,27.83,27.83,0.0,Ausente
7896004754833,1033298,EMS-PRED 3MG /ML 60ML,ems-similar,EMS SIMILAR,EMS-PRED 3MG /ML 60ML,25.84,24.99,0.03,Normal
7896004754840,1033300,EMS-PRED 3MG /ML 120ML,ems-similar,EMS SIMILAR,EMS-PRED 3MG /ML 120ML,40.42,35.0,0.13,Normal
7896004738734,1023116,NIMESILAN GTS 15ML @,ems-similar,EMS SIMILAR,NIMESILAN GTS 15ML @,24.54,24.54,0.0,Ausente
7896004734545,1020761,BRONDELIX XPE 100ML,ems-similar,EMS SIMILAR,BRONDELIX XPE 100ML,45.23,39.99,0.12,Normal
7896004741970,1018175,ALKAGEL MORANGO SUSP 240ml $,ems-similar,EMS SIMILAR,ALKAGEL MORANGO SUSP 240ml $,36.18,29.99,0.17,Normal
7896004741963,1018174,ALKAGEL HORTELA SUSP 240ML $,ems-similar,EMS SIMILAR,ALKAGEL HORTELA SUSP 240ML $,36.18,29.99,0.17,Normal
7891058000417,1062668,Novanoite Passiflora 320Mg 20 Cprs,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,Novanoite Passiflora 320Mg 20 Cprs,39.75,39.75,0.0,Ausente
0,1044834,ALLEGRA 180MG 30 CAPS,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,ALLEGRA 180MG 30 CAPS,267.5,267.5,0.0,Ausente
7891058022549,1025900,DEPURA 7000UI  8 CPRS - PBM (D),sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,DEPURA 7000UI  8 CPRS - PBM,41.07,41.07,0.0,Ausente
7891058028329,1010235,INS APIDRA 100UI 3 ML,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,Vicog 5mg 90 Comprimidos,44.78,41.2,0.08,Normal
7896070601468,37033,SECNIDAL 1000MG 2 CPRS,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,"Secnidal é destinado ao tratamento de giardíase, intestinal,  amebíase e tricomoníase. Secnodal é um medicamento parasiticida, que elimina parasitas, utilizado no tratamento de giardíase, amebíase intestinal sob todas as formas, amebíase no fígado e tricomoníase.",48.23,41.0,0.15,Normal
7896026300346,17047,BISOLVON GOTAS 50ML,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,BISOLVON GOTAS 50ML,22.38,22.38,0.0,Ausente
7891058003180,1015304,"CLEXANE SAFETY LOCK 20MG/0,2ML 2 UNDS $",sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,Trato da Depressão,83.79,83.79,0.0,Ausente
7896070601796,37100,PROFENID RETARD 200MG 10 CPRS,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,"Profenid Retard têm como princípio ativo o cetoprofeno, de natureza não-esteroidal, que possui propriedades antiinflamatória, antitérmica e analgésica. O cetoprofeno inibe a agregação plaquetária e a síntese das prostaglandinas. Seu exato mecanismo de ação para o efeito antiinflamatório não é conhecido.",63.36,55.0,0.13,Normal
7896070600034,37048,Amplictil 25Mg 20 Cprs */C1,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,"Amplictil 25mg Sanofi Aventis 20 Comprimidos tem como princípio ativo o cloridrato de clorpromazina, que é um medicamento que age no sistema nervoso central controlando os mais variados tipos de excitação. É, portanto, de grande valor no tratamento das perturbações mentais e emocionais. Amplictil não deve ser utilizado caso você apresente: comas barbitúricos (coma temporário provocado por uma dose controlada de medicamento barbitúrico) e etílicos (coma provocado por ingestão de álcool); sensibilidade às fenotiazinas (medicamento tranquilizante); doença cardiovascular (do coração) grave; depressão severa do sistema nervoso central.",9.25,7.99,0.14,Normal
7896422516624,1007873,RESPIRATUS XPE 7MG/ML  100ML @,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,Esc Comprimido 10mg  Eurofarma 60 Comprimidos,37.71,35.99,0.05,Normal
7896472501823,1015420,MULTIGRIP 20 CAPS - MUL,ems-industria-farmac,EMS INDUSTRIA FARMAC,"Xakilis 2,5mg EMS 60 Comprimidos",26.63,22.99,0.14,Normal
7896004759975,1036338,LACDAY 60 CPRS,ems-industria-farmac,EMS INDUSTRIA FARMAC,LACDAY 60 CPRS,109.9,98.92,0.1,Normal
7896004817569,13035,BALSAMO BENGUE PMDA 20G,ems-industria-farmac,EMS INDUSTRIA FARMAC,"Bálsamo Bengué gel é indicado para o alívio do reumatismo (conjunto de doenças que afeta as articulações, músculos e esqueleto), das nevralgias (dor aguda que pode atingir um ou mais nervos), do torcicolo, das contusões e alívio das dores musculares.",24.22,22.99,0.05,Normal
7896004762098,1042787,LACDAY 8 CPRS,ems-industria-farmac,EMS INDUSTRIA FARMAC,LACDAY 8 CPRS,19.9,19.9,0.0,Ausente
7896004755519,1024818,LACDAY 30 TABL DISPER,ems-industria-farmac,EMS INDUSTRIA FARMAC,LACDAY 30 TABL DISPER,60.0,60.0,0.0,Ausente
7896004817576,13037,BALSAMO BENGUE GEL 20G,ems-industria-farmac,EMS INDUSTRIA FARMAC,"Bálsamo Bengué gel é indicado para o alívio do reumatismo (conjunto de doenças que afeta as articulações, músculos e esqueleto), das nevralgias (dor aguda que pode atingir um ou mais nervos), do torcicolo, das contusões e alívio das dores musculares.",21.87,19.99,0.09,Normal
7896004760995,228088,MIGRALIV 12 CPRS,ems-industria-farmac,EMS INDUSTRIA FARMAC,MIGRALIV 12 CPRS,20.35,20.35,0.0,Ausente
7896004753621,1026084,BALSAMO BENGUE PMDA 60G,ems-industria-farmac,EMS INDUSTRIA FARMAC,BALSAMO BENGUE PMDA 60G,61.29,55.0,0.1,Normal
7896004754130,1031040,BALSAMO BENGUE AEROSOL 120G,ems-industria-farmac,EMS INDUSTRIA FARMAC,BALSAMO BENGUE AEROSOL 120G,73.7,66.0,0.1,Normal
7896004726793,1015090,BALSAMO BENGUE AEROSOL 60G $,ems-industria-farmac,EMS INDUSTRIA FARMAC,"O Canabidiol NuNature é um fitofármaco em formato de tintura à base de canabinoids 100% derivados de plantas extraídos do cânhamo femilizado com THC em nível inferior à 0,2%, e MTC Orgânico (óleo de coco). Porém por se tratar de um fitofármaco, não ocorre extração direta da planta, o que ocorre, é a passagem do produto por diversos processos de purificação e refinamento. O extrato do tipo """"Full Spectrum"""" mantém em sua composição todo o perfil da planta de Cannabis, possuindo assim uma variedade de compostos químicos: canabinóides variados, incluindo THC, THCa, CBD, CBDa, CBG e CBN, flavonoides, proteínas, fenóis, esteróis e ésteres.Pela Perspectiva terapêutica e/ou medicinal, o extrato """"Full Spectrum"""" entrega todos os benefícios do """"efeito da comitiva"""" (teoria em que vários componentes da planta funcionam de forma sinergética, aprimorando ou potencializando a ação das substâncias ativas, como o CBD e o THC)., flavonoides, proteínas, fenóis, esteróis e ésteres.""""INFORMAÇÃO AO PACIENTEEste produto deve ser usado somente conforme orientação médica. Este produto não deve ser utilizado em crianças menores de 2 anos de idade.INFORMAÇÃO TÉCNICAO produto Canabidiol Nunature contém como princípio ativo o Canabidiol, um fitofármaco em concentração de 82,5%, purificado na matriz vegetal de Cannabis sativa, não mais do que 0,2% de Tetraidrocanabinol (THC) e demais componentes da planta. Administração do produto é por via oral e a dose deve ser ajustada, podendo variar entre pacientes, conforme orientação médica.COMO ESTE PRODUTO FUNCIONA?O Canabidiol Nunature é um produto à base de Canabis sativa com menos de 0,2% de tetraidrocanabidiol cuja ação inicial ocorre cerca de 30 minutos após sua administração.QUANDO NÃO DEVO UTILIZAR ESTE PRODUTO?Este produto é contraindicado para uso de mulheres durante a gestação e a lactação. Gravidez e lactação: informar ao médico a ocorrência de gravidez navigência do uso do produto ou após o seu término. Este produto é contraindicado por uso de paciente com hipersensibilidade ao Canabidiol Nunature ou a qualquer componente da Cannabis. Este produto é contraindicado para uso de paciente com histórico de dependência a drogas ou ao álcool (consultar o médico antes de usar). Este produto é contraindicado para uso de pacientes que ingerirem álcool durante o uso do produto, porque há risco aumentado de sedação. Este produto é contraindicado para uso junto a drogas que são metabolizadas pela enzima citocromo P450 (CYP450). Este produto é contraindicado para uso por período superior ao indicado, ou continuamente, a não ser por orientação de profissionais de saúde.TODO PRODUTO DEVE SER MANTIDO FORA DO ALCANCE DAS CRIANÇAS.",44.64,41.99,0.06,Normal
7896026171199,3008,BESEROL 4 CPRS,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,"Beserol Daudt 4 Comprimidos apresenta uma composição relaxante muscular, anti-inflamatória e analgésica (ação contra a dor), indicada no tratamento do reumatismo, o qual em geral, está associado a queixas como a dor e sinais inflamatórios como inchaço, calor local e eventual limitação de mobilidade. Por ter em sua composição uma associação de medicamentos irá agir da seguinte forma: o carisoprodol é um relaxante muscular, que reduz indiretamente a tensão da musculatura esquelética em seres humanos. A cafeína é um estimulante do sistema nervoso central, que produz estado de alerta mental e tende a corrigir a sonolência que o carisoprodol provoca.",8.32,7.99,0.04,Normal
7896026170550,1005589,MALVONA SOL TOPICA 100ML   - DAU,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,"Tempora 25mg 60 Comprimidos Revestidosé um medicamento anticonvulsivante, com múltiplos mecanismos de ação, eficaz no tratamento da epilepsia e na profilaxia da enxaqueca. O topiramato influencia vários processos químicos no cérebro, reduzindo a hiperexcitabilidade de células nervosas, que pode causar crises epilépticas e crises de enxaqueca.  Para o tratamento em pacientes recém diagnosticados com epilepsia que só tomam topiramato ou que passarão a tomar somente topiramato, o efeito terapêutico foi observado dentro de 2 semanas de tratamento.",24.66,24.0,0.03,Normal
7896026170482,1000727,NOPLAK MAX 250ML,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,"O Cloridrato Fluoxetina 10mg Genérico EMS 28 comprimidos é indicado ao tratamento da depressão, associada ou não à ansiedade. Também é indicado contra a bulimia nervosa, transtorno obsessivo-compulsivo (TOC) e transtorno disfórico pré-menstrual (TDPM), incluindo a TPM, irritabilidade e mal-estar provocado pela ansiedade. O Cloridrato Fluoxetina 10mg Genérico EMS 28 comprimidos aumenta os níveis de serotonina no cérebro, resultando em melhora dos sintomas destas doenças. A resposta terapêutica é observada algumas semanas após o início do tratamento. No entanto, se o paciente não apresentar melhora dos sintomas, o médico deverá avaliar e reajustar a dose utilizada. Este medicamento não ser ingerido por pacientes com reações alérgicas a qualquer componente da fórmula.",31.79,31.79,0.0,Ausente
7898087340347,1049405,DERSANI HIDROGEL 85G,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,DERSANI HIDROGEL 85G,89.9,85.98,0.04,Normal
7896026100250,1019715,BIDRILAC 15 SACHES,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,BIDRILAC 15 SACHES,51.9,51.9,0.0,Ausente
7896026120425,117012,MALVATRICIN SOL 100ML,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,"Enxaguante Bucal Malvatricin é indicado no tratamento de dor de garganta, afecções da boca e aftas. Age como Enxaguante e anestésico local. Sua ação e alívio dos sintomas são observados logo após as primeiras doses",39.36,36.02,0.08,Normal
7896026120012,14022,DROXAINE  240ML,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,"Droxaine é um medicamento destinado ao tratamento de acidez estomacal, azia, desconforto estomacal, dor de estômago, dispepsia, epigastralgia, má digestão, queimação, pirose, esofagite péptica e distensão abdominal.",42.32,35.97,0.15,Normal
7896026170635,13013,LAXOL 60ML @,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,LAXOL 60ML @,28.91,24.99,0.14,Normal
7898087340156,1037279,KIT DERSANI ORIGINAL LV 3 PG 2 200ML,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,KIT DERSANI ORIGINAL LV 3 PG 2 200ML,219.0,219.0,0.0,Ausente
7896026100243,1050080,BIDRILAC 6 SACHES,daudt-oliveira-ltda,DAUDT OLIVEIRA LTDA,BIDRILAC 6 SACHES,44.9,44.9,0.0,Ausente
7891058010782,1016200,APROVEL 300MG 30 CPRS   -§  #,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,APROVEL 300MG 30 CPRS   -§  #,239.22,215.3,0.1,Normal
7891058010751,1017632,APROVEL 150MG 30 CPRS  $,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,APROVEL 150MG 30 CPRS  $,239.22,215.3,0.1,Normal
7891058017095,1021400,DORFLEX ICY HOT ADESIVOS PEQ C/5,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,DORFLEX ICY HOT ADESIVOS PEQ C/5,29.9,29.9,0.0,Ausente
7891058007201,1012196,AMARYL 3MG 30 CPRS $,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,AMARYL 3MG 30 CPRS $,71.26,65.56,0.08,Normal
7891058025618,1011135,MAALOX PLUS CEREJA 30 CPRS @,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,MAALOX PLUS CEREJA 30 CPRS @,21.35,21.35,0.0,Ausente
7891058025625,1011131,MAALOX PLUS MENTA 30 CPRS,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,MAALOX PLUS MENTA 30 CPRS,21.35,21.35,0.0,Ausente
7891058007249,1012195,AMARYL 6MG 30 CPRS $,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,AMARYL 6MG 30 CPRS $,130.65,120.2,0.08,Normal
7891058013202,1017706,"APROZIDE 150/12,5MG 30 CPRS  $",sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,"APROZIDE 150/12,5MG 30 CPRS  $",210.08,189.07,0.1,Normal
7891058003838,1008469,PROFENID PED XPE 150ML,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,PROFENID PED XPE 150ML,30.22,24.99,0.17,Normal
7891058006457,1014477,PURAN T4 200MCG 28 CPRS - D,sanofi-aventis-farmac-ltda,SANOFI AVENTIS FARMAC LTDA,PURAN T4 200MCG 28 CPRS - D,38.25,38.25,0.0,Ausente
7896004801216,1013731,CYSTEX  ADU 24 DGRS  - EMS,ems-similar,EMS SIMILAR,SOF D GO UVA 2000 UI 30 CP ABBOTT,42.01,39.99,0.05,Normal
7896004705682,1013665,INFRALAX 30CPRS - EMS,ems-similar,EMS SIMILAR,INFRALAX 30CPRS - EMS,46.61,20.0,0.5700000000000001,Normal
7896004774107,130086,SOMINEX 20 CPRS - EMS @,ems-similar,EMS SIMILAR,Sominex Composto 40mg + 30mg + 50mg EMS 20 Comprimidos,45.85,20.99,0.54,Normal
7896004727158,1013913,INFRALAX 15 CPRS - EMS,ems-similar,EMS SIMILAR,Asea 40mg 30 Comprimidos,23.42,14.99,0.36,Normal
7896004714196,130068,NOCICLIN 21 CPRS   -EMS  $,ems-similar,EMS SIMILAR,"Nociclin EMS (levonorgestrel, etinilestradiol) é indicado na prevenção da gravidez e para o controle de irregularidades menstruais. Embora os contraceptivos orais sejam altamente eficazes, há casos de gravidez em mulheres que os utilizam. Os contraceptivos orais combinados, que possuem 2 hormônios em sua composição, agem por supressão das gonadotrofinas, ou seja, pela inibição dos estímulos hormonais que levam à ovulação. Embora o resultado primário dessa ação seja a inibição da ovulação, outras alterações incluem mudanças no muco cervical (que aumenta a dificuldade de entrada do esperma no útero) e no endométrio (que reduz a probabilidade de implantação no endométrio).",11.7,9.99,0.15,Normal
7896004700502,130097,APEVITIN BC XPE 240ml - EMS,ems-similar,EMS SIMILAR,"Apevitin-Bc também é indicado como suplemento vitamínico e/ou mineral em idosos e para crianças em fase de crescimento. Nos casos de hipersensibilidade aos componentes da fórmula esse medicamento não deve ser administrado. Sendo o cloridrato de ciproeptadina uma substância anticolinérgica, apesar de esse efeito ser mínimo na posologia recomendada, o produto é contraindicado na presença de glaucoma do ângulo fechado ou aberto, predisposição à retenção urinária e nos pacientes portadores de úlcera péptica estenosante ou obstrução piloro-duodenal, hipertrofia prostática ou, obstrução do colo vesical, Doenças do sistema cardiovascular, hipertensão, hipertireoidismo e constipação crônica idiopática.",50.09,24.99,0.5,Normal
7896004770895,1054035,ALLEXOFEDRIN PEDIATRICO 6MG/ML 60ML,ems-similar,EMS SIMILAR,ALLEXOFEDRIN PEDIATRICO 6MG/ML 60ML,35.47,34.99,0.01,Normal
7896004770901,1054036,ALLEXOFEDRIN PEDIATRICO 6MG/ML 150ML,ems-similar,EMS SIMILAR,ALLEXOFEDRIN PEDIATRICO 6MG/ML 150ML,88.75,71.0,0.2,Normal
7896004707600,1013864,OTOMIXYN SOL OTOLOG GTS 5ML  */A,ems-similar,EMS SIMILAR,OTOMIXYN SOL OTOLOG GTS 5ML  */A,10.91,9.99,0.08,Normal
7896004714578,130013,NARIDRIN 12HS 30ML - EMS,ems-similar,EMS SIMILAR,"Naridrin 12hs EMS 30ml age reduzindo o edema (inchaço) da mucosa nasal, desobstruindo o nariz e fluidificando a secreção da mucosa nasal favorecendo, portanto, sua eliminação.",36.18,24.99,0.31,Normal
7891268100204,39005,ALDACTONE 100MG 16 CPRS  $,wyeth,Wyeth,"Aldactone é indicado para tratamento da hipertensão essencial, distúrbios edematosos, como: edema e ascite da insuficiência cardíaca congestiva; cirrose hepática; síndrome nefrótica; edema idiopático. Também é recomendado para auxílio na terapia da hipertensão maligna, além do tratamento pré-operatório de pacientes com hiperaldosteronismo primário.",47.07,40.0,0.15,Normal
