,sku,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
8242,9982668,Sabonete Liquido Lux Botanicals  Orquídea Negra 250ml,Bozzano,Drogal,10.99,10.99,0.0,Compre Desodorante Antitranspirante Aerossol Masculino Bozzano Extreme 150ml com melhor preço e condição na farmácia online Drogal.
8243,6060134,Desodorante Antitranspirante Aerossol Masculino Bozzano Extreme 150ml,Lux,Drogal,10.89,10.89,0.0,"O Sabonete Liquido Lux Botanicals  Orquídea Negra 250ml possui uma fragrância exclusiva, especialmente elaborada com óleos hidraflorais que deixam sua pele macia e delicadamente perfumada. Produto não contém parabenos. Na Drogal você encontra os melhores produtos"
8244,9460071,Sabonete em Barra Rexona Antibacterial Bamboo e Aloe Vera 84g,Rexona,Drogal,3.09,3.09,0.0,Compre Sabonete em Barra Rexona Antibacterial Bamboo e Aloe Vera 84g com melhor preço e condição na farmácia online Drogal.
8245,9981605,Sabonete em Barra Phebo Lima da Pérsia 90g,Phebo,Drogal,5.25,5.25,0.0,"Sabonete Phebo Lima Da Persia possui um sabor cítrico e muito refrescante, revigora só pela sua fragrância, é recomendado para todos os tipos de pele. Na Drogal você encontra os melhores produtos."
8246,9983662,Refil Sabonete Íntimo Líquido Protex Cuidado Íntimo Delicate Care 140ml,Protex,Drogal,9.49,9.49,0.0,Compre Refil Sabonete Íntimo Líquido Protex Cuidado Íntimo Delicate Care 140ml com melhor preço e condição na farmácia online Drogal.
8247,9984681,Escova Dental Oral-B 123 Limpeza Brilhante 3 Unidades,Oral B,Drogal,10.59,10.59,0.0,Compre Escova Dental Oral-B 123 Limpeza Brilhante 3 Unidades com melhor preço e condição na farmácia online Drogal.
8248,9994002,Lenço de Papel Kleenex Box Dia a Dia 150 Unidades,Kleenex,Drogal,15.09,15.09,0.0,Compre Lenço de Papel Kleenex Box 150 Unidades com melhor preço e condição na farmácia online Drogal.
8249,9980534,Roupa Íntima Plenitud Plus para Incontinência P/M 16 Unidades,Plenitud,Drogal,79.59,79.59,0.0,Compre Roupa Íntima Plenitud Plus para Incontinência P/M 16 Unidades com melhor preço e condição na farmácia online Drogal.
8250,9982767,Absorvente Externo Sempre Livre Adapt Plus 32 Unidades,Lux,Drogal,10.89,10.89,0.0,"O Sabonete Líquido Lux Botanicals Rosas Francesas possui uma fragrância exclusiva, especialmente elaborada com óleos hidraflorais que deixam sua pele macia e delicadamente perfumada. Produto não contém parabenos."
8251,9982726,Roupa Íntima Plenitud Plus para Incontinência P/M 24 Unidades,Plenitud,Drogal,113.99,113.99,0.0,Compre Roupa Íntima Plenitud Plus para Incontinência P/M 24 Unidades com melhor preço e condição na farmácia online Drogal.
8252,9982670,Sabonete Líquido Botanicals Rosas Francesas 250ml,Sempre Livre,Drogal,23.39,23.39,0.0,"O Sempre Livre Adapt Plus tem ajuste ideal que acompanha os movimentos do corpo, oferecendo super proteção contra vazamentos e mais conforto. Na Drogal você encontra os melhores produtos."
8253,11368,Escova Dental Sensodyne Multi Proteção 1 Unidade,Sensodyne,Drogal,13.09,13.09,0.0,Compre Escova Dental Sensodyne Multi Proteção 1 Unidade com melhor preço e condição na farmácia online Drogal.
8254,9990366,Refil Sabonete Líquido Antibacteriano Dove Protege e Cuida 200ml,Dove,Drogal,9.29,9.29,0.0,Compre Refil Sabonete Líquido Antibacteriano Dove Protege e Cuida 200ml com melhor preço e condição na farmácia online Drogal.
8255,6060216,Desodorante Antitranspirante Aerosol Rexona Masculino Antibacterial Protection 150ml,Rexona,Drogal,15.85,15.85,0.0,Compre Desodorante Antitranspirante Aerosol Rexona Masculino Antibacterial Protection 150ml com melhor preço e condição na farmácia online Drogal.
8256,9987016,Sabonete em Barra Rexona Antibacterial Limpeza Profunda 6 Unidades 84g Cada,Rexona,Drogal,17.94,17.94,0.0,Compre Sabonete em Barra Rexona Antibacterial Limpeza Profunda 6 Unidades 84g Cada com melhor preço e condição na farmácia online Drogal.
8257,9982149,Gel Lubrificante Intimo  K-Y 100g,KY,Drogal,44.09,44.09,0.0,Compre Gel Lubrificante Intimo  K-Y 100g com melhor preço e condição na farmácia online Drogal.
8258,5744970,Escova Dental Colgate Classic Clean Macia 1 Unidade,Colgate,Drogal,5.25,5.25,0.0,Compre Escova Dental Colgate Classic Clean Macia 1 Unidade com melhor preço e condição na farmácia online Drogal.
8259,9995769,Sabonete Vegetal Em Barra Giovanna Baby Classic 90g,Giovanna Baby,Drogal,4.45,4.45,0.0,Compre Sabonete Vegetal Em Barra Giovanna Baby Classic 90g com melhor preço e condição na farmácia online Drogal.
8260,9983538,Enxaguante Bucal Perionex Oral Nexter Sem Álcool 250ml,Dove Men,Drogal,16.59,16.59,0.0,Compre Desodorante Antitranspirante Aerosol Dove Men Care Eucalipto + Menta 150ml com melhor preço e condição na farmácia online Drogal.
8261,9992492,Desodorante Antitranspirante Aerosol Dove Men Care Eucalipto + Menta 150ml,Nexter,Drogal,17.99,17.99,0.0,Compre Enxaguante Bucal Perionex Oral Nexter Sem Álcool 250ml com melhor preço e condição na farmácia online Drogal.
8262,9991333,Fita Dental Premuim Oral Nexter Aroma de Menta 100m,Nexter,Drogal,9.99,9.99,0.0,Compre Fita Dental Premuim Oral Nexter Aroma de Menta 100m com melhor preço e condição na farmácia online Drogal.
8263,9990401,Loção Desodorante Hidratante Corporal Dove Manteiga de Karité e Baunilha 400ml,Dove,Drogal,18.75,18.75,0.0,Compre Loção Desodorante Hidratante Corporal Dove Manteiga de Karité e Baunilha 400ml com melhor preço e condição na farmácia online Drogal.
8264,9982669,Sabonete Líquido Lux Buque de Jasmim 250ml,Lux,Drogal,10.89,10.89,0.0,Compre Sabonete Líquido Lux Buque de Jasmim 250ml com melhor preço e condição na farmácia online Drogal.
8265,9989781,Desodorante Aerosol Dove Clinical Original Clean 150ml,Dove,Drogal,20.45,20.45,0.0,Compre Desodorante Aerosol Dove Clinical Original Clean 150ml com melhor preço e condição na farmácia online Drogal.
8266,9982327,Absorvente Noturno Plenitud Femme 8 Unidades,Plenitud,Drogal,26.99,26.99,0.0,"O Absorvente Plenitud Femme Noturno é um absorvente especifico para urina, possui tecnologia que Neutraliza Odores e tem melhor absorção que absorvente menstrual (3x mais que um absorvente menstrual normal Intimus) Pode ser usado diariamente e sempre que necessário. Compre na farmácia online Drogal."
8267,9984042,Preservativo Jontex Orgasmo em Sintonia 4 Unidades,Jontex,Drogal,23.99,23.99,0.0,Compre Preservativo Jontex Orgasmo em Sintonia 4 Unidades com melhor preço e condição na farmácia online Drogal.
8268,9984800,Creme Dental Clareador Colgate Luminous White Briliiant Mint 140g,Colgate,Drogal,13.75,13.75,0.0,Compre Creme Dental Clareador Colgate Luminous White Briliiant Mint 140g com melhor preço e condição na farmácia online Drogal.
8269,8440441,Creme Dental Sensodyne Repair e Protect 100g,Sensodyne,Drogal,25.99,25.99,0.0,Compre Creme Dental Sensodyne Repair e Protect 100g com melhor preço e condição na farmácia online Drogal.
8270,9987017,Sabonete em Barra Rexona Antibacterial Fresh 6 Unidades 84g Cada,Rexona,Drogal,17.94,17.94,0.0,Compre Sabonete em Barra Rexona Antibacterial Fresh 6 Unidades 84g Cada com melhor preço e condição na farmácia online Drogal.
8271,6060319,Máscara de Tratamento Tresemmé Hidratação Profunda 400g,Tresemme,Drogal,26.49,26.49,0.0,Compre Máscara de Tratamento Tresemmé Hidratação Profunda 400g com melhor preço e condição na farmácia online Drogal.
8272,9986496,Espuma de Barbear Nivea Men Deep 200ml,Nivea Men,Drogal,33.45,33.45,0.0,Compre Espuma de Barbear Nivea Men Deep 200ml com melhor preço e condição na farmácia online Drogal.
8273,9982618,Creme para Pentear Seda Por Rayza Babosa + Óleos 300ml,Seda,Drogal,10.95,10.95,0.0,Compre Creme para Pentear Seda Por Rayza Babosa + Óleos 300ml com melhor preço e condição na farmácia online Drogal.
8274,9986494,Hidratante Nivea Óleos Essenciais Flor de Cerejeira 400ml,Nivea,Drogal,25.99,25.99,0.0,Compre Hidratante Nivea Óleos Essenciais Flor de Cerejeira 400ml com melhor preço e condição na farmácia online Drogal.
8275,9994322,Desodorante Roll-On Infantil Trá Lá Lá Suave 65ml,Trá Lá Lá,Drogal,11.79,11.79,0.0,Compre Desodorante Roll-On Infantil Trá Lá Lá Suave 65ml com melhor preço e condição na farmácia online Drogal.
