Produto ID,Nome,Marca,SKU,EAN,Preço sem Desconto,Preço com Desconto,Descrição
sp-105461,Isdin Fusion Water Fps60 Com 50ml Grátis K-Ox Eyer 3g,Isdin,76162,8429420230545,99.99,99.99,"<h3>APRESENTAÇÃO:</h3><p><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">ISDIN Fusion Water FPS60 é um protetor solar avançado e inovador que oferece a máxima proteção contra os raios UV, enquanto cuida da sua pele. Este produto combina eficácia e leveza para uma experiência única de cuidado com a pele.</span></p><h3>BENEFÍCIOS:</h3><ul><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Proteção UV intensa.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Textura leve e não oleosa.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Hidratação profunda.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Resistente à água.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Fórmula não comedogênica.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Previne o envelhecimento precoce.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Combate os danos causados pelo sol.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Tecnologia avançada.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Pele mais suave e radiante.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Dermatologicamente testado.</span></li></ul><h3>PARA QUE SERVE?</h3><p><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">ISDIN Fusion Water FPS60 utiliza uma tecnologia de ponta para fornecer uma proteção superior contra os danos causados pelo sol. Sua fórmula avançada protege contra os raios UVA e UVB, prevenindo queimaduras solares e envelhecimento prematuro da pele. É a escolha perfeita para quem busca um protetor solar de alta qualidade.</span></p><h3>COMO DEVO USAR?</h3><ul><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Aplique uma quantidade generosa do produto na pele limpa e seca.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Espalhe uniformemente por todo o rosto e pescoço.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Reaplique a cada 2 horas ou após nadar ou suar.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Evite o contato com os olhos.</span></li></ul><h3>ADVERTÊNCIAS:</h3><ul><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Somente para uso externo.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Não ingerir.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Mantenha fora do alcance de crianças.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Em caso de irritação, suspenda o uso.</span></li><li><span style=""color: rgb(55, 65, 81); background-color: rgb(247, 247, 248);"">Consulte um médico em caso de ingestão acidental.</span></li></ul><p><br></p>"
sp-97345,La Roche-Posay Protetor Solaranthelios Uv Mune 400 Fps60 (50+) 50ml,La Roche Posay,74930,3337875797580,106.99,106.99,"<h3>APRESENTAÇÃO</h3>

<p>O <strong>La Roche-Posay Anthelios UVMUNE 400 FPS 60</strong> é resistente à água e ao suor, indicado para uso diário em todos os tipos de pele, inclusive para peles sensíveis. Ele também conta com a tecnologia XL-Protect, que oferece alta proteção contra os raios solares que podem causar danos à pele, como queimaduras, envelhecimento precoce e câncer de pele.</p>

<h3>BENEFÍCIOS</h3>

<ul>
	<li>Hipoalergênico;</li>
	<li>Textura Fluida Ultra Invisível e não oleosa;</li>
	<li>Ultra Resistência a água, suor e areia;</li>
	<li>Não arde os olhos;</li>
	<li>Proteção contra poluição;</li>
	<li>Formula que respeita as vidas marinhas.</li>
</ul>

<h3>COMO DEVO USAR</h3>

<p>Aplique o protetor sobre o rosto e pescoço, pelo menos 30 minutos antes da exposição ao sol.</p>

<p>Reaplique com frequência e abundância para proteção máxima.</p>

<h3>ADVERTÊNCIAS</h3>

<p>Uso externo.</p>

<p>Não ingerir.</p>

<p>Mantenha fora do alcance das crianças.</p>

<p>Caso haja contato com os olhos, lave-os abundantemente.</p>

<p>Se houver irritação, suspenda o uso imediatamente e procure orientação médica.</p>"
sp-58314,Protetor Solar Facial Hidratante Garnier Uniform & Matte Vitamina C Fps 50 Média 40g,Garnier,58314,7899706185769,41.99,41.99,Protetor Solar Facial Hidratante Garnier Uniform & Matte Vitamina C Fps 50 Média 40g
sp-100092,Kit Protetor Solar Corporal Ultraleve Fps 50 200ml + 50% De Desconto No Protetor Solar Corporal Fps 50 120ml Loréal Paris,Loreal Paris,75614,7908615026954,109.99,109.99,"<h3>APRESENTAÇÃO:</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">O Protetor Solar Corporal Ultraleve FPS 50 200ml é um protetor solar com alta proteção contra os raios UVA e UVB, desenvolvido para todos os tipos de pele. Ele possui uma textura ultraleve, de rápida absorção e não deixa a pele oleosa. Além disso, é resistente à água e ao suor, o que o torna ideal para uso durante atividades ao ar livre.</span></p><p><span style=""color: rgba(0, 0, 0, 0.85);"">O Protetor Solar Corporal FPS 50 120ml LOréal Paris é um protetor solar com alta proteção contra os raios UVA e UVB, desenvolvido para todos os tipos de pele. Ele possui uma textura leve e não oleosa, de rápida absorção e não deixa a pele com aspecto esbranquiçado. Além disso, é resistente à água e ao suor, o que o torna ideal para uso durante atividades ao ar livre.</span></p><p><span style=""color: rgba(0, 0, 0, 0.85);"">EMBALAGEM CONTÉM: 1 PROTETOR SOLAR CORPORAL ULTRALEVE FPS 50 200ML E 1 PROTETOR SOLAR CORPORAL FPS 50 120ML LORÉAL PARIS.</span></p><p><br></p><h3>BENEFÍCIOS:</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">Protetor Solar Corporal Ultraleve FPS 50:</span></p><ul><li><span style=""color: rgba(0, 0, 0, 0.85);"">Alta proteção contra os raios UVA e UVB</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Textura ultraleve</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Rápida absorção</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Não deixa a pele oleosa</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Resistente à água e ao suor</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Formulado com vitamina E e manteiga de karité</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Dermatologicamente testado</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Não contém parabenos, álcool ou fragrância</span></li></ul><p><span style=""color: rgba(0, 0, 0, 0.85);"">Protetor Solar Corporal FPS 50 120ml LOréal Paris:</span></p><ul><li><span style=""color: rgba(0, 0, 0, 0.85);"">Textura leve e não oleosa para rápida absorção.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Resistente à água e ao suor para uma defesa duradoura.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Fórmula livre de parabenos, álcool ou fragrância.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Alta proteção contra os raios UVA e UVB.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Enriquecido com vitamina E e manteiga de karité para nutrição.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Não deixa a pele com aspecto esbranquiçado.</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Dermatologicamente testado, adequado para diversos tipos de pele.</span></li></ul><p><br></p><h3>PARA QUE SERVE?</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">O Protetor Solar Corporal Ultraleve FPS 50 200ml é um produto desenvolvido para proporcionar proteção eficaz contra os danos causados pela exposição aos raios ultravioleta (UV) do sol.</span></p><p><span style=""color: rgba(0, 0, 0, 0.85);"">O Protetor Solar Corporal FPS 50 120ml da LOréal Paris é um produto desenvolvido para fornecer proteção contra os danos causados pela exposição aos raios ultravioleta (UV) do sol.</span></p><p><br></p><h3>COMO DEVO USAR?</h3><ol><li><span style=""color: rgba(0, 0, 0, 0.85);"">Agite o Produto;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Aplique uma quantidade suficiente do protetor solar para cobrir todo o rosto;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Espalhe o protetor solar uniformemente sobre o rosto;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Se você estiver passando um tempo prolongado ao ar livre, é importante reaplicar o protetor solar a cada 2 horas, ou com mais frequência se estiver suando ou nadando.</span></li></ol><p><br></p><h3>ADVERTÊNCIAS:</h3><ul><li>Uso externo. </li><li>Não ingerir.</li><li>Caso haja contato com os olhos, lave-os abundantemente. </li><li>Se houver irritação, suspenda o uso imediatamente e procure orientação médica.</li><li>Mantenha fora do alcance das crianças.</li></ul><p><br></p><p><br></p>"
sp-105599,Eucerin Eucerin Sun Pigment Control Tinted Creme Gel Médio Fps 70 50ml,Eucerin,76012,4005900905604,99.99,99.99,"<h3>APRESENTAÇÃO:</h3><p>Eucerin Sun Pigment Control Tinted Médio FPS 70 foi desenvolvido para oferecer uma proteção solar inovadora. Sua fórmula incorpora a Advanced Spectral Technology, que combina filtros UVA/UVB fotoestáveis com proteção biológica das células. O antioxidante Licochalcona A protege as camadas mais profundas da epiderme e combate os radicais livres causados pela exposição à luz visível. Além disso, o Ácido Glicirretínico auxilia na renovação dos mecanismos de defesa naturais do DNA celular.</p><h3>BENEFÍCIOS:</h3><ul><li>FPS 70 para máxima proteção solar.</li><li>Prevenção eficaz da hiperpigmentação solar.</li><li>Pigmentos de cor que uniformizam instantaneamente o tom da pele.</li><li>Proteção UVA e UVB de alta qualidade para o rosto.</li><li>Cobertura imediata de imperfeições da pele.</li><li>Auxilia na defesa contra a luz visível, refletindo a radiação.</li><li>Textura leve que se absorve rapidamente.</li><li>Alta cobertura natural com efeito matte.</li><li>Hidratação profunda e duradoura.</li><li>Combate aos radicais livres.</li><li>Dermatologicamente testado.</li></ul><h3>PARA QUE SERVE?</h3><p>A fórmula também é enriquecida com Thiamidol, um ativo eficaz e patenteado que atua na causa raiz da hiperpigmentação. Isso resulta na redução visível de áreas hiperpigmentadas ao longo do tempo, e seu uso regular impede o reaparecimento dessas manchas. Além disso, os pigmentos de cor na fórmula proporcionam uma uniformização imediata do tom da pele, oferecendo alta cobertura natural com efeito mate.</p><p>Eucerin Sun Pigment Control Tinted Médio FPS 70 não apenas protege sua pele dos danos causados pelo sol, mas também aperfeiçoa sua aparência, proporcionando uma pele mais uniforme e radiante.</p><h3>COMO DEVO USAR?</h3><ul><li>Aplique abundantemente 30 minutos antes da exposição ao sol e sempre que necessário. </li><li>Faça no máximo 4 aplicações de todos os produtos com Thiamidol por dia. </li><li>Reaplicar sempre, após sudorese intensa nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. </li><li>É necessária a reaplicação do produto para manter a sua efetividade. </li><li>Ajuda a prevenir as queimaduras solares. </li><li>Evitar exposição ao sol das 10 às 16 horas. </li><li>Evite exposição prolongada das crianças ao sol. </li><li>Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. </li></ul><p><strong>Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível a queimadura solar. Filtros solares em contato com o tecido podem causar manchas. </strong></p><h3>ADVERTÊNCIAS:</h3><ul><li>Uso adulto e externo. </li><li>Este produto não oferece nenhuma proteção contra insolação. </li><li>Evite contato com os olhos e boca. </li><li>Em caso de irritação, suspenda o uso e procure orientação médica. </li><li>Manter fora do alcance de crianças e em local seco e fresco.</li></ul><p><br></p>"
sp-94700,Isdin Fusion Water Fps60 50ml Gratis Ureadin 10 Loção 100ml,Isdin,63296,8429420248335,99.99,99.99,Isdin Fusion Water Fps60 50ml Gratis Ureadin 10 Loção 100ml
sp-61365,Protetor Solar E Bronzeador Isdin Hydrooil Fps30 Com 200ml,Isdin,61008,8429420184077,116.99,116.99,"<h2> 
<b> <strong>APRESENTAÇÃO:</strong><br>

O Fotoprotector ISDIN HydroOil é um protetor solar bifásico com dupla ação: protege e bronzeia a pele com alta proteção (FPS 30) e Tecnologia Pró-Melanina, que potencializa até 43% mais o bronzeamento da pele. 
Proporciona ação hidratante, com secagem imediata e efeito refrescante. Oferece uma aparência mais flexível e elástica à pele. Resistente à água. Apropriado para todos os tipos de pele. Testado dermatologicamente. Não sensibilizante. Fórmula para o mar.<br><br>

<strong>COMO DEVO USAR: </strong><br>
Agite por 5 segundos e certifique-se de que as duas fases do produto foram misturadas corretamente antes da aplicação. Aplicar generosamente na pele seca, meia hora antes da exposição ao sol, e reaplicar a cada 2 horas. Ao reduzir a quantidade de produto aplicado ou não agitar o produto o suficiente, o fator de proteção é reduzido. Após suar, nadar ou secar com toalha, repita a aplicação."
sp-105598,Eucerin Sun Pigment Control Tinted Claro Fps 70 Com 50ml,Eucerin,76013,4005900905611,99.99,99.99,"<h3>APRESENTAÇÃO:</h3><p>Eucerin Sun Pigment Control Tinted Claro FPS 70 é um protetor solar facial versátil, adequado para todos os tipos de pele. Sua fórmula única oferece uma série de benefícios para a sua pele, desde a prevenção da hiperpigmentação induzida pelo sol até uma alta proteção UVA e UVB para o rosto.</p><h3>PARA QUE SERVE?</h3><p>Este produto é mais do que apenas um protetor solar. Eucerin Sun Pigment Control Tinted Claro FPS 70 utiliza a tecnologia avançada da Advanced Spectral Technology, combinando filtros UVA/UVB fotoestáveis com proteção biológica das células. O antioxidante Licochalcona A protege as camadas mais profundas da epiderme e combate os radicais livres causados pela exposição à luz visível. Além disso, o Ácido Glicirretínico ajuda na renovação dos mecanismos de defesa naturais do DNA celular. A fórmula é enriquecida com Thiamidol, um ativo patenteado que atua na causa raiz da hiperpigmentação, reduzindo visivelmente áreas hiperpigmentadas ao longo do tempo e prevenindo seu reaparecimento. Com pigmentos de cor que uniformizam imediatamente o tom da pele, oferece uma alta cobertura natural com efeito mate.</p><p>Eucerin Sun Pigment Control Tinted Claro FPS 70 não é apenas um protetor solar, mas também um aliado na busca por uma pele mais saudável e uniforme.</p><h3>COMO DEVO USAR?</h3><ul><li>Aplique abundantemente 30 minutos antes da exposição ao sol e sempre que necessário. </li><li>Faça no máximo 4 aplicações de todos os produtos com Thiamidol por dia. </li><li>Reaplicar sempre, após sudorese intensa nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. </li><li>É necessária a reaplicação do produto para manter a sua efetividade. </li><li>Ajuda a prevenir as queimaduras solares. </li><li>Evitar exposição ao sol das 10 às 16 horas. </li><li>Evite exposição prolongada das crianças ao sol. </li></ul><p>Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. </p><p><strong>Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível a queimadura solar. Filtros solares em contato com o tecido podem causar manchas.</strong></p><h3>ADVERTÊNCIAS:</h3><ul><li>Uso adulto e externo. </li><li>Este produto não oferece nenhuma proteção contra insolação. </li><li>Evite contato com os olhos e boca. </li><li>Em caso de irritação, suspenda o uso e procure orientação médica. </li><li>Manter fora do alcance das crianças.</li></ul><p><br></p>"
sp-92388,Bioderma Photoderm M Clara Fps50 40ml,Bioderma,62430,3701129804414,119.99,119.99,Bioderma Photoderm M Clara Fps50 40ml
sp-60851,Creme Protetor Capilar Lola Be(M)dita Praia Pré/Pós Sol & Mar 250g,Lola,59824,7899572808717,45.99,45.99,Creme Protetor Capilar Lola Be(M)dita Praia Pré/Pós Sol & Mar 250g
sp-94729,"Isdin Fusion Water Color Media Fps50 50ml+9,90 Ganhe Água Micellar Solution 400ml",Isdin,63297,8429420238275,114.99,114.99,"Isdin Fusion Water Color Media Fps50 50ml+9,90 Ganhe Água Micellar Solution 400ml"
sp-99691,Protetor Solar Facial Vichy Uv Pigment Control Fps60 Cor 2.0 Com 40g,Vichy,75563,7899706196277,99.9,99.9,"<h3>APRESENTAÇÃO:</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">O Vichy Capital Soleil UV Pigment Control FPS60 Protetor Facial com Cor 2.0 40g é um produto de cuidados com a pele avançado que combina proteção solar de amplo espectro com correção de pigmentação e um toque de cor natural. Projetado para atender às necessidades da pele exposta ao sol e preocupações com a pigmentação, este protetor facial oferece uma série de benefícios valiosos.</span></p><p><span style=""color: rgba(0, 0, 0, 0.85);"">EMVALAGEM CONTÉM: 1 DOVICHY CAPITAL SOLEIL UV PIGMENT CONTROL FPS60 PROTETOR FACIAL COM COR 2.0 40G.</span></p><p><br></p><h3>BENEFÍCIOS:</h3><ul><li><span style=""color: rgba(0, 0, 0, 0.85);"">Proteção Solar Avançada;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Cobertura Natural;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Prevenção de Danos Solares;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Hidratação;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Textura Leve;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Uso Multifuncional: Além da proteção solar, o produto atua como corretor de pigmentação e tonalidade;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Dermatologicamente Testado.</span></li></ul><p><br></p><h3>PARA QUE SERVE?</h3><p><span style=""color: rgba(0, 0, 0, 0.85);"">O Vichy Capital Soleil UV Pigment Control FPS60 Protetor Facial com Cor 2.0 40g é um produto multifuncional projetado para atender a diversas necessidades da pele em um único passo. O produto oferece uma alta proteção solar com FPS60, que ajuda a prevenir os danos causados pelos raios UVA e UVB. Ele protege a pele contra queimaduras solares, envelhecimento precoce e outros danos solares prejudiciais. A tonalidade 2.0 do produto proporciona uma cobertura natural que uniformiza o tom da pele, disfarçando leves imperfeições e proporcionando um aspecto radiante e saudável.</span></p><p><br></p><h3>COMO DEVO USAR?</h3><ol><li><span style=""color: rgba(0, 0, 0, 0.85);"">Agite o frasco;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Comece aplicando o protetor facial nas áreas centrais do rosto, como testa, nariz e queixo;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Use as pontas dos dedos, um pincel ou uma esponja de maquiagem para espalhar o produto de maneira uniforme por todo o rosto;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Caso esteja se expondo ao sol por um período prolongado, é recomendável reaplicar o protetor facial a cada duas horas ou após nadar ou transpirar excessivamente;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Ao final do dia, lembre-se de remover completamente o protetor facial com um removedor de maquiagem ou com a sua rotina de limpeza facial.</span></li></ol><p><br></p><h3>ADVERTÊNCIAS:</h3><ul><li><span style=""color: rgba(0, 0, 0, 0.85);"">Manter fora do alcance de crianças;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Para uso externo;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Armazenamento Adequado;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Em caso de contato com os olhos, lavar abundantemente com água;</span></li><li><span style=""color: rgba(0, 0, 0, 0.85);"">Não insistir no uso contínuo, caso ocorra algum efeito indesejável.</span></li></ul><p><br></p><p><br></p>"
