,Título,Marca,Preço sem Desconto,Preço com Desconto,ID,SKU
249,Loção Oleosa Dersani Baby Antiassaduras com 50ml Dersan...,MEGALABS FARMACEUTICA SA-OTC,,"R$ 29,90",340109,85765
250,NOVACORT CREME 30GR**,ACHE,"R$ 45,21","R$ 38,43",1588633,86572
251,Penvir 125mg com 10 Comprimidos,EMS,"R$ 115,34","R$ 98,04",138824,86991
252,"Postec 2,5mg/g + 150UTR 20g",APSEN DO BRASIL,"R$ 143,48","R$ 121,96",658641,87381
253,"Psorex 0,5mg Solucao Capilar 50ml",GSK,"R$ 70,64","R$ 60,04",344305,98640
254,Resist 500mg 30 cápsulas,ACHE,"R$ 61,63","R$ 52,39",4292001,90320
255,Vitacid XT 1mg Creme 25g,THERASKIN,,"R$ 75,27",1998772,90340
256,VITANOL-A CREME 0.5MG/G TB 30GR,GSK,"R$ 60,14","R$ 51,12",558684,82670
257,Furosemida 40mg com 30 Comprimidos,BIOSINTÉTICA,"R$ 20,42","R$ 8,09",1590354,97107
258,SELOZOK 50MG C/10 CPR REV,ASTRAZENECA,"R$ 20,42","R$ 15,50",100333,95791
259,MICARDIS 80MG C/10 COMPRIMIDOS,BOEHRINGER INGELHEIM,"R$ 86,18","R$ 40,99",100332,95792
260,MICARDIS ANLO 40MG/5MG C/10 COMPRIMIDOS,BOEHRINGER INGELHEIM,"R$ 42,03","R$ 29,90",100320,91907
261,"MICARDIS HCT 40/12,5 C/14 COMP",BOEHRINGER INGELHEIM,"R$ 108,54","R$ 54,50",108694,95793
262,MICARDIS ANLO 80/5MG C/10 CPR,BOEHRINGER INGELHEIM,"R$ 53,87","R$ 39,60",9438702,99027
263,LOSARTANA POTAS GEN 50MG C/30CPR SANDOZ**,SANDOZ,"R$ 41,27","R$ 5,29",530314,68269
264,CAPTOPRIL GEN 25MG C/30CPR MEDLEY**,MEDLEY,"R$ 9,36","R$ 5,90",808803,67202
265,ARADOIS 50MG C/30CPR**,BIOLAB,"R$ 56,16","R$ 19,90",9991745,104451
266,CAPTOPRIL GEN 25MG C/30CPR EMS,EMS - GENERICOS,"R$ 14,60","R$ 4,36",808812,67200
267,ARADOIS 25MG C/30CPR*,BIOLAB,"R$ 52,89","R$ 44,96",9991105,103790
268,ATENOLOL GEN 50MG SANDOZ,SANDOZ - GENERICO,"R$ 23,54","R$ 8,99",808837,66329
269,"ABLOK PLUS 25/12,5MG C/30CPR",BIOLAB,"R$ 24,44","R$ 20,77",168825,83166
270,HIDROCLOROTIAZIDA GEN 25MG C/30CPR MEDLE**,MEDLEY,"R$ 5,41","R$ 2,50",9078883,84487
271,LOSARTANA POTAS GEN 50MG C/30 EUROFARMA,EUROFARMA,"R$ 23,34","R$ 4,60",538987,84488
272,LOSARTANA POTAS GEN 50MG C/30CPR MEDLEY,MEDLEY,"R$ 17,27","R$ 8,50",9992734,105916
273,ENALAPRIL GEN 10MG 30CPR EMS,EMS,"R$ 22,99","R$ 4,30",9989988,102661
274,LOSARTANA POTAS GEN 50MG C/30CPR EMS,EMS,"R$ 18,52","R$ 3,99",1580333,87324
275,PROPRANOLOL 10MG C/30CPR,EMS,"R$ 9,86","R$ 8,38",530366,99098
276,AMIODARONA GEN 100MG C/30CPR MEDLEY**,MEDLEY,"R$ 18,34","R$ 15,99",9993025,105071
277,LOSARTANA POTAS GEN 50MG C/30CPR GERMED,EMS - GENERICOS,"R$ 8,82","R$ 4,00",538698,67354
278,ATENOLOL GEN 25MG C/30CPR MEDLEY*,MEDLEY,"R$ 6,25","R$ 3,30",78668,80770
279,DIOVAN 160MG C/28CAPS**,NOVARTIS,"R$ 137,68","R$ 117,03",78852,80778
280,DIOVAN AMLO FIX 80/5MG C/28CPR,NOVARTIS,"R$ 164,46","R$ 139,79",78673,80779
281,"DIOVAN HCT 160/12,5MG C/28CPR**",NOVARTIS,"R$ 143,14","R$ 121,67",1868854,88085
282,ROXFLAN 5MG C/30CAPS,MERCK,"R$ 28,95","R$ 24,61",100329,85015
283,MICARDIS 80MG C/30CPR,BOEHRINGER INGELHEIM,"R$ 246,05","R$ 122,97",808851,67201
284,Corus 50mg 30 comprimidos,ACHE,"R$ 13,42","R$ 11,41",9438804,67353
285,ARADOIS 25MG C/60CPR*,BIOLAB,"R$ 88,02","R$ 74,82",178812,68885
286,ATENOLOL GEN 25MG C/30CPR SANDOZ*,SANDOZ,"R$ 20,09","R$ 2,52",38631,69301
287,CLORANA 25MG C/30CPR**,SANOFI AVENTIS,"R$ 14,21","R$ 12,08",9359563,98909
288,METILDOPA GEN 250MG C/30CPR EMS**,EMS,"R$ 29,75","R$ 25,29",100327,85020
289,"MICARDIS HCT 40/12,5 C/30 COMP",BOEHRINGER INGELHEIM,"R$ 212,36","R$ 116,80",1590336,88488
290,Selozok 50mg com 30 Comprimidos,ASTRAZENECA,"R$ 77,47","R$ 65,85",1868890,67007
291,ANCORON 200MG C/30CPR*,LIBBS,"R$ 51,68","R$ 43,93",538813,67358
292,ATENOLOL GEN 50MG C/30CPR MEDLEY**,MEDLEY,"R$ 16,31","R$ 10,90",108692,85014
293,MICARDIS 40MG C/30CPR*,BOEHRINGER INGELHEIM,"R$ 220,50","R$ 187,42",108684,85017
294,MICARDIS ANLO 40/5MG C/30COMP,BOEHRINGER INGELHEIM,"R$ 126,16","R$ 89,70",9992325,105676
295,ANLODIPINO GEN 5MG C/30 ACHE,ACHE,"R$ 31,60","R$ 10,13",9992596,84484
296,LOSARTANA POTAS GEN 50MG C/30CPR BIOS,ACHE,"R$ 12,23","R$ 4,95",9992635,105874
297,METOPROLOL 50MG C/30CPR GEN MEDLEY,MEDLEY - GENERICO,"R$ 41,92","R$ 29,50",9994006,106661
298,METOPROLOL GEN 50MG 30CPR BIOLAB,BIOLAB - GENERICO,"R$ 46,87","R$ 28,12",8750301,85369
299,NEO-FEDIPINA 20MG C/30CPR,NEO QUIMICA,"R$ 33,26","R$ 28,27",1594301,92949
300,Seloken 100mg 30 Comprimidos,ASTRAZENECA,"R$ 56,20","R$ 47,77",1848802,67683
301,BENICAR 20MG C/30CPR,DAIICHI-SANKYO,"R$ 76,95","R$ 65,41",1848807,67685
302,BENICAR ANLO 20MG+5MG C/30 CPR,DAIICHI-SANKYO,"R$ 85,71","R$ 72,85",550318,69299
303,CORUS 25MG C/30 COMPRIMIDOS,ACHE,"R$ 52,74","R$ 44,83",448614,69337
304,COZAAR 50MG C/30CPR**,SUPERAFARMA,"R$ 63,59","R$ 54,05",78659,80773
305,DIOVAN 80MG C/28 COMPRIMIDO REV,NOVARTIS,"R$ 137,68","R$ 117,03",9991428,104120
306,ESPIRONOLACTONA GEN 100MG C 30CP GERMED,GERMED - GENERICO,"R$ 55,06","R$ 41,94",79501,82022
307,"EXFORGE HCT 160+12,5+5MG C/28 CPR",NOVARTIS,"R$ 188,45","R$ 160,18",800326,87204
308,PRESSAT 2.5MG C/30 CPR,BIOLAB,"R$ 38,98","R$ 33,13",9994068,106719
309,VALSARTANA GEN 160MG 30CPR ALTHAIA,ALTHAIA,"R$ 54,68","R$ 44,74",440136,66709
310,Aldomet 250mg 30 Comprimidos,ASPEN PHARMA,"R$ 43,09","R$ 36,63",9993982,106638
311,ATENOLOL GEN 50MG C/30CPR BIO,BIOLAB - GENERICO,"R$ 15,91","R$ 9,55",1848803,67688
312,"BENICAR HCT 20/12,5MG C/30CPR",DAIICHI-SANKYO,"R$ 86,79","R$ 73,77",1860312,96064
313,"BISOPROLOL 1,25MG GEN C/30 CPR MERCK",MERCK,,"R$ 42,94",9358687,98966
314,"BISOPROLOL 2,5MG GEN C/30 CPR EMS",EMS,"R$ 91,25","R$ 43,90",1830302,68300
315,CARDILOL 25MG C/30CPR,LIBBS,"R$ 74,09","R$ 62,98",9994189,105567
316,CILOSTAZOL GEN 50MG 30CPR BIOSINTETICA,BIOSINTÉTICA,"R$ 21,46","R$ 18,60",1868898,91482
317,"CONCOR 2,5MG C/30CPR*",MERCK,"R$ 80,93","R$ 68,79",9350310,81879
318,ESPIRONOLACTONA GEN 50MG C/30CPR EMS,EMS,"R$ 41,85","R$ 23,94",620306,83875
319,LASIX C/20 CPR **,SANOFI AVENTIS,"R$ 23,94","R$ 20,35",9992591,105838
320,LOSARTANA+HIDRO 100/25MG GEN C/ 30 CPR GERMED,GERMED - GENERICO,"R$ 105,55","R$ 25,85",108685,85019
321,MICARDIS ANLO 80/5MG C/30COMP,BOEHRINGER INGELHEIM,"R$ 161,56","R$ 118,80",8750302,85368
322,NEO-FEDIPINA 10MG C/30CPR**,NEO QUIMICA,"R$ 21,51","R$ 18,28",9990395,103071
323,"NOVANLO 2,5MG CPR C/30 CPR",BIOLAB,"R$ 140,22","R$ 119,19",9991676,104378
324,OLMY 20MG C/30CPR,CHIESI,"R$ 67,23","R$ 57,15",1580332,87326
325,Propranolol 40mg com 30 Comprimidos,EMS,"R$ 15,75","R$ 13,39",9993162,105204
326,VALSARTANA 80MG 30CPR EURO,EUROFARMA,"R$ 63,79","R$ 43,93",9993163,105203
327,VALSARTANA 80MG 30CPR GERMED,GERMED,"R$ 64,21","R$ 58,60",9993983,106639
328,ATENOLOL GEN 25MG C/30CPR BIO,BIOLAB - GENERICO,"R$ 8,21","R$ 4,93",1860314,96067
329,BISOPROLOL 5MG GEN C/30 CPR MERCK,MERCK,,"R$ 64,50",9991805,104519
330,CILOSTAZOL GEN 50MG 30CPR EUROFARMA,EUROFARMA - GENÉRICO,"R$ 38,47","R$ 17,76",1868895,91481
331,CONCOR 1.25MG C/30CPR*,MERCK,"R$ 70,28","R$ 59,74",1868897,91364
332,CONCOR 5MG C/30CPR**,MERCK,"R$ 98,46","R$ 83,69",78851,80777
333,DIOVAN AMLO FIX 320/5MG C/28CPR,NOVARTIS,"R$ 164,46","R$ 139,79",9992397,105728
334,DIUPRESS 25MG C/30 CPR,SUPERAFARMA,"R$ 43,16","R$ 36,69",9993986,106642
335,ENALAPRIL GEN 20MG C/30CPR BIOLAB,BIOLAB - GENERICO,"R$ 29,55","R$ 17,73",1738810,84709
336,MANIVASC 20MG C/28CPR,CHIESI,"R$ 354,54","R$ 301,36",800333,87207
337,"Pressat 5mg, caixa com 60 comprimidos",BIOLAB,"R$ 104,01","R$ 88,41",440306,87576
338,Renitec 10mg 30 Comprimidos,MSD,"R$ 24,79","R$ 21,07",1590337,88484
339,SELOZOK 100MG C/30CPR,ASTRAZENECA,"R$ 126,96","R$ 107,92",9994065,106716
340,VALSARTANA GEN 80MG 30CPR ALTHAIA,ALTHAIA,"R$ 46,22","R$ 31,84",1838603,67008
341,ANCORON GTS 30ML**,LIBBS,"R$ 84,34","R$ 71,69",1598689,67327
342,ATACAND 16MG C/30CPR,ASTRAZENECA,"R$ 165,75","R$ 107,70",538815,92168
343,ATENOLOL GEN 100MG C/30CPR MEDLEY,MEDLEY - GENERICO,"R$ 34,93","R$ 24,98",1848808,67686
344,BENICAR ANLO 40/10MG C/30 COMP,DAIICHI-SANKYO,"R$ 96,90","R$ 82,36",9993204,105207
345,ESPIRONOLACTONA GEN 50MG C/30CPR EURO,EUROFARMA,"R$ 41,90","R$ 24,10",9992173,104904
346,ESPIRONOLACTONA GEN 50MG C/30CPR GERMED,GERMED - GENERICO,"R$ 41,35","R$ 29,06",558832,84496
347,LOTAR 5/100MG C/30CAPS,ACHE,"R$ 84,83","R$ 72,11",1830301,85241
348,NAPRIX 5MG C/30CPR,LIBBS,"R$ 78,58","R$ 66,79",1798623,85272
349,"NATRILIX SR 1,5MG C/30CPR",SERVIER,"R$ 55,28","R$ 44,90",800324,87200
350,Press Plus 5/10mg 30 Capsulas,BIOLAB,"R$ 108,54","R$ 92,26",800332,87203
351,PRESSAT 10MG C/60 CPR,BIOLAB,"R$ 196,48","R$ 167,01",530342,87485
352,Ramipril 5mg 60 Comprimidos,MEDLEY,"R$ 118,20","R$ 99,80",9991950,104672
353,VALSARTANA GEN 160MG C/30CPR GERMED,GERMED - GENERICO,"R$ 64,78","R$ 54,28",9990101,102777
354,VATIS 300MG COM 90 COMPRIMIDOS REVESTIDOS,LIBBS,"R$ 253,43","R$ 215,42",1838704,91896
355,Venzer 8mg 30 comprimidos,LIBBS,"R$ 83,79","R$ 71,22",808694,66327
356,ABLOK 50MG C/30CPR,BIOLAB,"R$ 35,58","R$ 30,24",440137,66710
357,ALDOMET 500MG 30CPR,ASPEN PHARMA,"R$ 83,93","R$ 71,34",1848804,67689
358,"BENICAR HCT 40/12,5MG C/30CPR",DAIICHI-SANKYO,"R$ 98,88","R$ 84,05",1848805,67690
359,"BENICAR HCT 40/25,0MG C/30CPR",DAIICHI-SANKYO,"R$ 98,88","R$ 84,05",9994084,106735
360,CANDESARTANA 8MG 30 CPR GEN SANDOZ,SANDOZ,"R$ 99,54","R$ 77,82",9992411,105537
361,"CARVEDILOL GEN 3,125 MG C/30 BIOLAB",BIOLAB,"R$ 25,18","R$ 15,11",1580342,98101
362,"CONCARDIO 1,25MG C /30 CPR REV",EMS,"R$ 74,32","R$ 63,17",1580341,97155
363,CONCARDIO 10MG C/30 CPR REV,EMS,"R$ 118,56","R$ 100,78",1868896,91363
364,CONCOR 10MG C/30CPR,MERCK,"R$ 112,19","R$ 95,36",78698,80771
365,DIOVAN 320MG C/28CPR,NOVARTIS,"R$ 137,68","R$ 117,03",9994003,106658
366,ENALAPRIL GEN 5MG C/30CPR BIOLAB,BIOLAB - GENERICO,"R$ 21,51","R$ 12,91",9992164,104895
367,ESPIRONOLACTONA GEN 25MG C/30CPR GERMED,GERMED - GENERICO,"R$ 25,88","R$ 18,61",9070315,96155
368,HOLMES H 20/12.5MG C/30 CPR,EUROFARMA,"R$ 72,04","R$ 61,23",9078750,94957
369,INDAPAMIDA GEN 1.5MG C/30CPR EUROFARMA,EUROFARMA,"R$ 33,43","R$ 12,86",558831,84495
370,"Lotar 2,5/50mg 30 Comprimidos",ACHE,"R$ 78,33","R$ 66,58",1738688,84707
371,MANIVASC 10MG C/28CPR,CHIESI,"R$ 192,02","R$ 163,22",100330,85021
372,"MICARDIS HCT 80/12,5 C/30 COMP",BOEHRINGER INGELHEIM,"R$ 237,09","R$ 150,00",1838687,85240
373,"NAPRIX 2,5MG C/30CPR",LIBBS,"R$ 78,58","R$ 66,79",800702,97563
374,NEBILET 5MG C/60 COMPRIMIDOS**,BIOLAB,"R$ 220,32","R$ 187,27",805602,85793
375,"NOVANLO 2,5MG CPR C/30 CPR**",BIOLAB,"R$ 74,12","R$ 63,00",9993149,105197
376,"NOVANLO 2,5MG CPR C/90 CPR",BIOLAB,"R$ 136,93","R$ 116,39",9074502,97832
377,OLMESART+HIDROCL GEN 40+25MG C/30CPR EUR,EUROFARMA,"R$ 62,11","R$ 46,86",548807,86144
378,Olmetec 20mg 30 Comprimidos,PFIZER,"R$ 176,90","R$ 150,36",440305,87578
379,Renitec 5mg 30 Comprimidos,MSD,"R$ 38,50","R$ 32,72",1590341,88485
380,Selozok 100mg 60 Comprimidos,ASTRAZENECA,"R$ 253,98","R$ 215,88",1590343,88489
381,SELOZOK 50MG C/60 CPR,ASTRAZENECA,"R$ 154,93","R$ 93,00",808725,90128
382,VASOPRIL 20MG C/60CPR,BIOLAB,"R$ 151,47","R$ 128,75",9070305,90529
383,"ZART H 50/12,5MG C/30COMP",EUROFARMA,"R$ 50,97","R$ 43,32",808698,66326
384,ABLOK 25MG C/30CPR,BIOLAB,"R$ 14,87","R$ 11,49",808696,66330
385,"ABLOK PLUS 50/12,5MG C/30CPR",BIOLAB,"R$ 45,15","R$ 38,38",9992948,106053
386,"ACERTALIX 10MG/2,5MG C/30 CPR",SERVIER,"R$ 143,71","R$ 122,15",9991301,103988
387,"ACERTALIX 5MG/1,25MG C/30 CPR",SERVIER,"R$ 100,30","R$ 85,26",1791201,91794
388,ACERTIL 5MG 30CPR,SERVIER,"R$ 74,11","R$ 62,90",9991359,104050
389,ACERTIL 5MG 60CPR,SERVIER,"R$ 148,29","R$ 130,99",800334,67206
390,ARADOIS H 100/25MG C/60CPR,BIOLAB,"R$ 192,24","R$ 163,40",1590340,67330
391,ATACAND COMB 16/5MG C/30+30COMP,ASTRAZENECA,"R$ 123,70","R$ 105,14",1598695,67331
392,"ATACAND HCT 16/12,5MG C/30CPR",ASTRAZENECA,"R$ 164,73","R$ 140,02",1848801,67684
393,BENICAR 40MG C/30CPR,DAIICHI-SANKYO,"R$ 80,87","R$ 68,74",1860313,96066
394,"BISOPROLOL 2,5MG GEN C/30 CPR MERCK**",MERCK,"R$ 44,10","R$ 35,29",1580339,93736
395,BRASART BCC 160/5MG C/30 CPR REV,EMS,"R$ 107,68","R$ 91,53",9992419,105398
396,BRASART HCT 320/25MG C 30 COMP,EMS,"R$ 100,14","R$ 85,12",9993995,106651
397,CARVEDILOL GEN 25MG C/30CPR BIOLAB,BIOLAB - GENERICO,"R$ 56,61","R$ 33,97",178622,68886
398,CLORANA 50MG C/20CPR**,SANOFI AVENTIS,"R$ 14,72","R$ 12,51",558724,93864
399,Cloridrato de Verapamil 120mg 20 comprimidos,BIOSINTÉTICA,"R$ 47,93","R$ 28,24",910305,80838
400,"DIVELOL 3,125MG C/60 COMPRIMIDOS",BALDACCI,"R$ 70,74","R$ 60,13",70314,94331
401,ENTRESTO 97MG+103MG C/60 COMPRIMIDOS,NOVARTIS,"R$ 412,64","R$ 350,74",1788629,83160
402,HIDRION 40/100MG C/30CPR,GROSS,"R$ 39,10","R$ 33,24",448805,83260
403,HYZAAR 100/25MG C/30CPR,SUPERAFARMA,"R$ 120,80","R$ 102,68",3700301,83312
404,"INDAPEN SR 1,5MG C/30CPR*",TORRENT,"R$ 34,95","R$ 26,65",9993081,105122
405,"LOSARTANA+HIDRO GEN 50/12,5 30CPR BIOLAB",BIOLAB,"R$ 44,36","R$ 26,62",1830304,85244
406,NAPRIX-A 5/5MG C/30CAPS,LIBBS,"R$ 73,96","R$ 62,87",1838696,85246
407,NAPRIX-D 5/25MG C/30 CAPSULAS,LIBBS,"R$ 72,26","R$ 61,42",1798640,85273
408,"NATRILIX SR 1,5MG C/60CPR",SERVIER,"R$ 80,06","R$ 66,50",805603,85794
409,NOVANLO 5MG CPR C/30 CPR**,BIOLAB,"R$ 144,00","R$ 122,40",9994056,106709
410,OLMESARTANA MEDOXOMILA GEN 40MG 30CPR MEDLEY,EUROFARMA - GENÉRICO,"R$ 48,54","R$ 29,12",1458610,96053
411,PILBOX PORTA COMP DAILY LARANJA C/4 COMPARTIMENTO,PILBOX - MEDINOVA LIFE SCIENCES IMPORT E DIST PRO,,"R$ 23,50",800325,87201
412,Press Plus 5/20mg 30 Cápsulas,BIOLAB,"R$ 118,50","R$ 100,72",9991357,104048
413,"TRIPLIXAM 10,0+2,5+5,0 30CPR",SERVIER,"R$ 123,58","R$ 105,04",1838841,91264
414,VATIS 150 MG C/60 CPR,LIBBS,"R$ 84,49","R$ 71,82",1868891,67004
415,ANCORON 100MG 30CPR,LIBBS,"R$ 25,80","R$ 21,93",9993457,106198
416,ANLODIPINO GEN 5MG C/30 SANDOZ,SANDOZ - GENERICO,"R$ 33,22","R$ 6,77",808815,67198
417,ARADOIS 100MG C/30CPR,BIOLAB,"R$ 141,82","R$ 120,55",9991362,104053
418,ATACAND 16MG C/10CPR,ASTRAZENECA,"R$ 47,18","R$ 35,90",1598687,67328
419,ATACAND 8MG C/30CPR,ASTRAZENECA,"R$ 166,53","R$ 141,55",1590339,67329
420,"ATACAND COMB 16/2,5MG C/30+30COMP",ASTRAZENECA,"R$ 123,70","R$ 105,14",1598698,67332
421,"ATACAND HCT 8/12,5MG C/30CPR",ASTRAZENECA,"R$ 164,65","R$ 139,95",1848806,67687
422,BENICAR ANLO 40/5 MG C/30 COMP.,DAIICHI-SANKYO,"R$ 96,90","R$ 82,36",9358688,99104
426,BISOPROLOL 5MG GEN C/30 CPR EMS,EMS,"R$ 111,01","R$ 53,90",1838835,68302
427,BRASART BCC 320/5MG C/60 CPR REV,EMS,"R$ 207,30","R$ 176,20",530708,101080
428,BRASART HCT 160/12.5MG C/30 CPR,EMS,"R$ 86,72","R$ 73,71",9994190,105568
429,CAPTOPRIL GEN 50MG C/30CPR EMS,EMS - GENERICOS,"R$ 52,37","R$ 22,09",1860801,69008
430,"CARDILOL 6,25MG C/30CPR",LIBBS,"R$ 45,57","R$ 38,73",9992225,105617
431,CARVEDILOL GEN 25MG C/30CPR MEDLEY,MEDLEY,"R$ 72,03","R$ 23,10",9993080,105121
432,CILOSTAZOL GEN 100MG 30CPR BIOSINTETICA,BIOSINTÉTICA,"R$ 42,36","R$ 30,19",1798632,69335
433,"CONCOR HCT 5/12,5MG C/30CPR",MERCK,"R$ 138,42","R$ 117,66",78692,80780
434,"COR-SELECT 2,5MG 30CPR",BIOLAB,"R$ 74,12","R$ 63,00",78861,82024
435,"COR-SELECT 2,5MG 60 CPR",BIOLAB,"R$ 89,73","R$ 76,27",9993710,106387
436,COVERSYL PLUS C/30CPR,SERVIER,"R$ 128,24","R$ 109,00",168829,99770
437,DIOVAN HCT 160/25MG C/28CPR,NOVARTIS,"R$ 164,65","R$ 139,95",9991953,104675
438,EXFORGE HCT 160+25+5MG C/28 CPR,NOVARTIS,"R$ 188,45","R$ 160,18",9070318,98825
439,HIDRION 40/100MG C/20CPR,GROSS,"R$ 27,30","R$ 23,20",9990820,103499
440,HIDROCLOROTIAZIDA GEN 50MG C/20CPR MEDLE**,MEDLEY,"R$ 4,35","R$ 3,90",530818,95510
441,HOLMES 40MG C/30CPR,EUROFARMA,"R$ 47,89","R$ 40,71",558867,84497
442,HOLMES H 40/12.5MG C/30 CPR,EUROFARMA,"R$ 82,02","R$ 69,72",9992634,105873
443,"INDAPEN SR 1,5MG C/60CPR",TORRENT,"R$ 69,85","R$ 57,74",100328,85022
444,LOSARTANA POTAS GEN 100MG C/30 MEDLEY,MEDLEY,"R$ 43,35","R$ 26,01",1830313,97153
445,LOTAR 5/50MG C/30CPS,ACHE,"R$ 78,33","R$ 66,58",1830305,85242
446,METOPROLOL 25MG C/30CPR GEN MEDLEY,MEDLEY - GENERICO,"R$ 21,97","R$ 16,20",1838695,85245
447,MICARDIS HCT 80/25MG C/30 CPR,BOEHRINGER INGELHEIM,"R$ 237,09","R$ 201,53",3700803,95923
448,NAPRIX-A 10/10MG C/30CAPS,LIBBS,"R$ 73,96","R$ 62,87",9994055,106708
449,NAPRIX-A 10/5MG C/30CAPS,LIBBS,"R$ 73,96","R$ 62,87",9991324,104012
450,"NAPRIX-D 5/12,5MG C/30CPR",LIBBS,"R$ 72,26","R$ 61,42",9991385,104078
451,NEBLOCK 5MG C/30CPR,TORRENT,"R$ 54,37","R$ 51,32",548830,86146
452,OLMESARTANA MEDOXOMILA GEN 20MG 30CPR MEDLEY,EUROFARMA - GENÉRICO,"R$ 46,17","R$ 43,73",9991697,104399
453,OLMESARTANA MEDOXOMILA GEN ALTHAIA 20MG C/30CPR,ALTHAIA,"R$ 39,15","R$ 35,60",800343,96984
454,OLMESARTANA MEDOXOMILA GEN EUROFARMA 20MG C/30CPR,EUROFARMA - GENÉRICO,"R$ 46,55","R$ 32,90",228816,88490
455,Olmetec Anlo 20/5mg 30 Comprimidos,PFIZER,"R$ 154,27","R$ 131,13",1580736,89420
456,OLMY ANLO 40+5MG C/30CPR,CHIESI,"R$ 96,30","R$ 81,86",9991358,104049
457,PRESS PLUS 5/20MG C/60 CAPS,BIOLAB,"R$ 212,73","R$ 180,82",9991356,104047
458,Selozok Fix 5mg + 50mg 30 comprimidos,ASTRAZENECA,"R$ 88,68","R$ 75,38",1838702,91933
459,Tenadren 40/25 mg com 30 comprimidos,EMS,"R$ 14,97","R$ 12,72",1838706,91898
460,"TRIPLIXAM 10,0+2,5+10,0 30CPR",SERVIER,"R$ 136,14","R$ 115,72",1838705,91897
461,"TRIPLIXAM 5,0+1,25+10,0MG C30CPR",SERVIER,"R$ 95,30","R$ 81,00",9995581,107146
462,Venzer 16mg 30 Comprimidos,LIBBS,"R$ 83,79","R$ 71,22",9991377,104068
463,"VENZER HCT 8MG/12,5MG CPR.C/30",LIBBS,"R$ 89,31","R$ 75,91",9408809,107145
464,"VENZER HCT 16MG/12,5MG CPR.C/30",LIBBS,"R$ 89,31","R$ 75,91",418857,87297
465,XIGDUO XR 5/1000MG 14CPR,ASTRAZENECA,"R$ 58,29","R$ 42,30",248608,68215
466,CALNATE ENV 30GR,EUROFARMA,,"R$ 32,88",650312,90613
467,KETOSTERIL C/100CPR**,FRESENIUS KABI,"R$ 454,15","R$ 435,00",9408809,83529
468,Prolopa 125mg com 30 Comprimidos Dispersiveis -,DIVCOM PHARMA,"R$ 90,99","R$ 77,34",418811,87298
469,CALCORT 30MG 10CPR**,SANOFI AVENTIS,"R$ 224,49","R$ 190,82",9408813,83530
470,Zyloric 100mg 30 Comprimidos,ASPEN PHARMA,"R$ 21,80","R$ 18,53",418826,87294
472,Prolopa HBS 100mg + 25mg 30 capsulas,DIVCOM PHARMA,"R$ 90,99","R$ 77,34",550403,83090
473,KETOSTERIL C/20CPR,FRESENIUS KABI,"R$ 99,70","R$ 97,90",342302,95257
474,PROLOPA 200/50MG C/30CPR**,DIVCOM PHARMA,"R$ 122,53","R$ 104,15",1840701,98090
475,Zyloric 300mg 30 Comprimidos,ASPEN PHARMA,"R$ 64,35","R$ 54,70",658666,90081
476,Hemax 4000ui ampola 2ml,ACHE,"R$ 243,21","R$ 206,73",3588302,86258
477,LEUCOGEN 80MG C/30 CAPS,ACHE,"R$ 161,81","R$ 137,54",4944001,97470
478,LIXIANA 30MG C/30 CPR REVES**,DAIICHI-SANKYO,"R$ 140,00","R$ 119,00",2150801,93571
479,VALTREX 500MG C/42CPR*,GSK,"R$ 802,95","R$ 682,51",1300607,99215
480,OSCILLOCOCCINUM 30 DOSES,BOIRON,"R$ 293,40","R$ 249,39",2218607,92618
481,PROCTAN GENOMA 25GR**,GENOMMA-OTC,,"R$ 46,90",628642,93747
482,BACLOFENO GEN 10MG C/20CPR TEUTO**,TEUTO,"R$ 24,12","R$ 9,64",2219904,92611
483,"Myrafer 400mg,30 comprimidos",MYRALIS PHARMA,"R$ 60,54","R$ 51,46",1840702,98091
484,ONCOSMETIC SPRAY ORAL SIMUL SALIVA 120ML,ONCOSMETIC,,"R$ 65,90",2760604,97986
485,BUCLINA 30CPR,HYPERA PHARMA,"R$ 19,88","R$ 16,90",4290501,66814
486,GEL DENTAL ONCOSMETIC ONCARE 30GR,ONCOSMETIC,,"R$ 29,90",2215101,92614
487,LIXIANA 60MG C/30 CPR REVES**,DAIICHI-SANKYO,"R$ 140,00","R$ 119,00",9991377,107201
488,OGESTAN GOLD C/30 CAPS,BESINS HEALTHCARE,,"R$ 179,54",2216806,92613
489,ALOXIDIL 50ML,THERASKIN,,"R$ 82,14",2218603,86195
490,GEL HIDRATANTE CORPO ONCOSMETIC RDCARE PELE SENSIVEL 20...,ONCOSMETIC,"R$ 115,90","R$ 105,90",9991986,104708
491,CALNATE ENV 30GR UNITÁRIO,EUROFARMA,,"R$ 32,88",1830805,89163
492,GEL HIDRATANTE CORPO ONCOSMETIC RDCARE PELE SENSIVEL 10...,ONCOSMETIC,,"R$ 66,90",1261901,90035
493,GEL REFRESCANTE ONCOSMETIC RDCARE PELE SENSIVEL 100GR,UNITED - UNITED MEDICAL LTDA,,"R$ 62,90",9991429,104121
494,SPRAY ORAL ONCOSMETIC SIMULADOR SALIVA 60ML,ONCOSMETIC,,"R$ 45,90",9994220,105596
495,Sumaxpro 500mg/50mg 2 Comprimidos,LIBBS,,"R$ 41,18",9078879,80997
496,Utrogestan 200mg 14 capsulas,BESINS HEALTHCARE BRASIL,"R$ 74,20","R$ 63,07",2219911,98254
