,ean,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
2384,7898040324551,Probiatop 30 comprimidos,Farmoquímica,Drogaven,150.59,150.59,0.0,Probiatop 30 comprimidos
2385,7896094203068,"Gestinol 0,030mg + 0,075mg, 3 blísters com 28 comprimidos revestidos",Libbs,Drogaven,122.39,163.18,-0.25,"Gestinol 0,030mg + 0,075mg, 3 blísters com 28 comprimidos revestidos"
2386,7891317172732,"Azox 20mg/mL, frasco com pó para suspensão de uso oral (frasco com capacidade de 45mL) + seringa dosadora",Eurofarma,Drogaven,28.99,28.99,0.0,"Azox 20mg/mL, frasco com pó para suspensão de uso oral (frasco com capacidade de 45mL) + seringa dosadora"
2387,7899420502330,"Aval 160mg, 30 comprimidos revestidos",Supera,Drogaven,55.85,55.85,0.0,"Aval 160mg, 30 comprimidos revestidos"
2388,7891317412661,"Proflam Creme 15mg/g, tubo com 30g de creme de uso dermatológico",Eurofarma,Drogaven,47.74,47.74,0.0,"Proflam Creme 15mg/g, tubo com 30g de creme de uso dermatológico"
2389,7896082900337,"Sinustrat 9,0mg/mL, frasco com 10mL de solução de uso nasal",Avert,Drogaven,21.43,21.43,0.0,"Sinustrat 9,0mg/mL, frasco com 10mL de solução de uso nasal"
2390,7896641812767,"Inzelm 10mg, 30 comprimidos revestidos",Takeda,Drogaven,196.67,196.67,0.0,"Inzelm 10mg, 30 comprimidos revestidos"
2391,7896083410552,"Cognitus 225mg, 60 comprimidos revestidos",Herbarium,Drogaven,137.39,137.39,0.0,"Cognitus 225mg, 60 comprimidos revestidos"
2392,7898074610354,"Spidufen 770mg, 6 comprimidos revestidos",Zambon,Drogaven,22.56,22.56,0.0,"Spidufen 770mg, 6 comprimidos revestidos"
2393,7896112401667,"Ferro Biolab 100mg, 30 comprimidos",Biolab Genéricos,Drogaven,59.17,59.17,0.0,"Ferro Biolab 100mg, 30 comprimidos"
2394,7896094210714,"Naprix 5mg, 90 comprimidos",Libbs,Drogaven,183.38,183.38,0.0,"Naprix 5mg, 90 comprimidos"
2395,7896004737287,"Orlistate Germed Pharma 120mg, 84 cápsulas gelatinosas dura",Germed Pharma,Drogaven,373.03,373.03,0.0,"Orlistate Germed Pharma 120mg, 84 cápsulas gelatinosas dura"
2396,7896658048012,"Trezete 20mg + 10mg, caixa com 60 comprimidos revestidos",Aché,Drogaven,220.75,220.75,0.0,"Trezete 20mg + 10mg, caixa com 60 comprimidos revestidos"
2397,7896004703565,"Dexametasona EMS 0,1mg/mL, frasco com 120mL de elixir de uso oral",EMS,Drogaven,17.85,17.85,0.0,"Dexametasona EMS 0,1mg/mL, frasco com 120mL de elixir de uso oral"
2398,7897076910905,"Cinarizina Ranbaxy 25mg, 30 comprimidos",Ranbaxy,Drogaven,12.78,15.58,-0.18,"Cinarizina Ranbaxy 25mg, 30 comprimidos"
2399,7891142128096,"Celestone 2mg, 10 comprimidos",Cosmed,Drogaven,28.81,28.81,0.0,"Celestone 2mg, 10 comprimidos"
2400,7896004721323,"Paracetamol + Cafeína EMS 500mg + 65mg, 20 comprimidos revestidos",EMS,Drogaven,23.44,23.44,0.0,"Paracetamol + Cafeína EMS 500mg + 65mg, 20 comprimidos revestidos"
2401,7896331704037,"Sanasar Emulsão 250mg/mL, frasco com 100mL de emulsão de uso dermatológico",Kley Hertz Farmacêutica,Drogaven,21.92,21.92,0.0,"Sanasar Emulsão 250mg/mL, frasco com 100mL de emulsão de uso dermatológico"
2402,7891058001032,"Dulcolax Gotas 7,5mg/mL, frasco com 30mL de solução de uso oral",Sanofi,Drogaven,33.99,33.99,0.0,"Dulcolax Gotas 7,5mg/mL, frasco com 30mL de solução de uso oral"
2403,7897473206427,"Tacroz 1,0mg/g, bisnaga com 10g de pomada de uso dermatológico",Glenmark,Drogaven,83.57,83.57,0.0,"Tacroz 1,0mg/g, bisnaga com 10g de pomada de uso dermatológico"
2404,7896181915034,"Carvedilol Biosintética Aché 6,25mg, 30 comprimidos",Biosintética - Aché,Drogaven,15.49,48.61,-0.68,"Carvedilol Biosintética Aché 6,25mg, 30 comprimidos"
2405,7899785200612,"Ambroxmel 3mg/mL, frasco spray com 30mL de solução de uso oral, mel e gengibre",Cimed,Drogaven,13.29,13.29,0.0,"Ambroxmel 3mg/mL, frasco spray com 30mL de solução de uso oral, mel e gengibre"
2406,7908134200552,"Slinda 4mg, caixa com 72 comprimidos revestidos + 12 comprimidos placebos",Exeltis,Drogaven,293.11,293.11,0.0,"Slinda 4mg, caixa com 72 comprimidos revestidos + 12 comprimidos placebos"
2407,7896094206366,"Naprix 5mg, 30 comprimidos",Libbs,Drogaven,78.58,78.58,0.0,"Naprix 5mg, 30 comprimidos"
2408,7898040328993,"Revert 50mg + 12,5mg, 30 comprimidos",Farmoquímica,Drogaven,23.82,23.82,0.0,"Revert 50mg + 12,5mg, 30 comprimidos"
2409,7891317452230,"Cilostazol Eurofarma 100mg, 60 comprimidos",Eurofarma,Drogaven,92.8,92.8,0.0,"Cilostazol Eurofarma 100mg, 60 comprimidos"
2410,7896212479825,"Daktarin 20mg/g, bisnaga com 40g de gel de uso oral",Janssen-Cilag,Drogaven,46.8,46.8,0.0,"Daktarin 20mg/g, bisnaga com 40g de gel de uso oral"
2411,7896094925885,"Rinosoro Alto Volume 0,9%, 30 sachês com 2,16g de pó para solução nasal",Cosmed,Drogaven,59.9,76.26,-0.21,"Rinosoro Alto Volume 0,9%, 30 sachês com 2,16g de pó para solução nasal"
2412,7896094922426,"Nesina Met 12,5mg + 1000mg, 60 comprimidos revestidos",Cosmed,Drogaven,173.83,173.83,0.0,"Nesina Met 12,5mg + 1000mg, 60 comprimidos revestidos"
2413,7896004715896,"Maleato de Timolol Germed Pharma 5mg/mL, frasco com 5mL de solução de uso oftálmico",Germed Pharma,Drogaven,12.17,12.17,0.0,"Maleato de Timolol Germed Pharma 5mg/mL, frasco com 5mL de solução de uso oftálmico"
2414,7896112129363,"Tartarato de Brimonidina Teuto 2mg/mL, caixa com frasco conta-gotas com 5mL de solução de uso oftálmica",Teuto,Drogaven,59.68,59.68,0.0,"Tartarato de Brimonidina Teuto 2mg/mL, caixa com frasco conta-gotas com 5mL de solução de uso oftálmica"
2415,7908134200125,Regenesis Premium 60 cápsulas,Exeltis,Drogaven,137.19,137.19,0.0,Regenesis Premium 60 cápsulas
2416,7899095202597,"Ibuprofeno Cápsula Geolab 400mg, caixa com 8 cápsulas moles",Geolab,Drogaven,19.11,19.11,0.0,"Ibuprofeno Cápsula Geolab 400mg, caixa com 8 cápsulas moles"
2417,7891317452971,"Domperidona Eurofarma 1mg/mL, frasco com 100mL de suspensão de uso oral + 1 seringa dosadora",Eurofarma,Drogaven,49.68,49.68,0.0,"Domperidona Eurofarma 1mg/mL, frasco com 100mL de suspensão de uso oral + 1 seringa dosadora"
2418,7894916512725,"Impere 10mg, 30 comprimidos revestidos",EMS,Drogaven,174.59,174.59,0.0,"Impere 10mg, 30 comprimidos revestidos"
2419,7894916500715,"Finastil 5mg, 30 comprimidos revestidos",EMS Sigma Pharma,Drogaven,124.88,124.88,0.0,"Finastil 5mg, 30 comprimidos revestidos"
2420,7896255766333,"Duphaston 10mg, caixa contendo 28 comprimidos revestidos",Abbott do Brasil,Drogaven,78.82,78.82,0.0,"Duphaston 10mg, caixa contendo 28 comprimidos revestidos"
2421,7894916145336,"Gliclazida Legrand 30mg, 60 comprimidos de liberação prolongada",Legrand,Drogaven,47.14,47.14,0.0,"Gliclazida Legrand 30mg, 60 comprimidos de liberação prolongada"
2422,7894916502962,"Artemidis 35 0,035mg + 2mg, 21 comprimidos revestidos",EMS Sigma Pharma,Drogaven,21.87,21.87,0.0,"Artemidis 35 0,035mg + 2mg, 21 comprimidos revestidos"
2423,7896112402992,"Ciprofibrato Biolab Genéricos 100mg, 60 comprimidos",Biolab Genéricos,Drogaven,86.75,86.75,0.0,"Ciprofibrato Biolab Genéricos 100mg, 60 comprimidos"
2424,7898148298372,"Aciclovir Comprimido Prati-Donaduzzi 200mg, caixa com 30 comprimidos",Prati-Donaduzzi,Drogaven,69.83,69.83,0.0,"Aciclovir Comprimido Prati-Donaduzzi 200mg, caixa com 30 comprimidos"
2425,7896658006401,"Femina 150mcg + 20mcg, caixa contendo 21 comprimidos revestidos",Aché,Drogaven,42.68,42.68,0.0,"Femina 150mcg + 20mcg, caixa contendo 21 comprimidos revestidos"
2426,7896094928732,"Lisador Cólica 10mg + 250mg, 20 comprimidos revestidos",Cosmed,Drogaven,24.09,24.09,0.0,"Lisador Cólica 10mg + 250mg, 20 comprimidos revestidos"
2427,7896641805905,"Proctyl 100mg + 27mg, 15 supositórios de uso retal",Takeda,Drogaven,84.3,84.3,0.0,"Proctyl 100mg + 27mg, 15 supositórios de uso retal"
2428,7896004761817,"Cloridrato de Tansulosina EMS 0,4mg, 30 comprimidos revestidos de liberação prolongada",EMS,Drogaven,53.94,134.83,-0.6,"Cloridrato de Tansulosina EMS 0,4mg, 30 comprimidos revestidos de liberação prolongada"
2429,7896181915072,"Lotar 5mg + 50mg, 30 cápsulas gelatinosas duras",Aché,Drogaven,76.79,76.79,0.0,"Lotar 5mg + 50mg, 30 cápsulas gelatinosas duras"
2430,7891058021597,"Anador 500mg, 24 comprimidos",Sanofi,Drogaven,26.81,26.81,0.0,"Anador 500mg, 24 comprimidos"
2431,7891142200143,"Predsim Comprimido 20mg, 20 comprimidos",Cosmed,Drogaven,24.89,24.89,0.0,"Predsim Comprimido 20mg, 20 comprimidos"
2432,7897780203348,Tintura de Benjoim 20% Almotolia 100mL,RioQuímica,Drogaven,68.57,68.57,0.0,Tintura de Benjoim 20% Almotolia 100mL
2433,7896004722160,"Hemifumarato de Bisoprolol EMS 1,25mg, 30 comprimidos revestidos",EMS,Drogaven,73.93,73.93,0.0,"Hemifumarato de Bisoprolol EMS 1,25mg, 30 comprimidos revestidos"
2434,7896004775784,"Rusovas 20mg, 30 comprimidos revestidos",EMS Sigma Pharma,Drogaven,113.73,113.73,0.0,"Rusovas 20mg, 30 comprimidos revestidos"
2435,7897322705415,"Lipanon 250mg, 30 cápsulas duras de liberação retardada",Cosmed,Drogaven,133.28,133.28,0.0,"Lipanon 250mg, 30 cápsulas duras de liberação retardada"
2436,7896714270913,"Orlistate Neo Química 120mg, 30 cápsulas gelatinosas duras",Neo Química,Drogaven,130.99,130.99,0.0,"Orlistate Neo Química 120mg, 30 cápsulas gelatinosas duras"
2437,7896006212294,"Uniclarin 0,25mg/mL + 3mg/mL, frasco com 15mL de solução de uso oftálmico",União Química,Drogaven,13.4,13.4,0.0,"Uniclarin 0,25mg/mL + 3mg/mL, frasco com 15mL de solução de uso oftálmico"
2438,7896006214441,"Simeticona União Química 125mg, 10 cápsulas gelatinosas moles",União Química,Drogaven,14.37,14.37,0.0,"Simeticona União Química 125mg, 10 cápsulas gelatinosas moles"
2439,7896004771762,"Cilostazol EMS 50mg, 60 comprimidos",EMS,Drogaven,26.35,26.35,0.0,"Cilostazol EMS 50mg, 60 comprimidos"
2440,7896004706955,"Captopril Germed Pharma 50mg, 30 comprimidos",Germed Pharma,Drogaven,11.99,48.8,-0.75,"Captopril Germed Pharma 50mg, 30 comprimidos"
2441,7896523207681,"Ambroxmel 6mg/mL, frasco com 120mL de xarope adulto, mel/eucalipto",Cimed,Drogaven,25.33,25.33,0.0,"Ambroxmel 6mg/mL, frasco com 120mL de xarope adulto, mel/eucalipto"
2442,7896006221074,"Rivaroxabana União Química 15mg, 30 comprimidos revestidos",União Química,Drogaven,69.99,197.25,-0.65,"Rivaroxabana União Química 15mg, 30 comprimidos revestidos"
2443,7896004752129,"Cloridrato de Tansulosina Germed Pharma 0,4mg, 30 comprimidos revestidos de liberação prolongada",Germed Pharma,Drogaven,44.99,134.8,-0.67,"Cloridrato de Tansulosina Germed Pharma 0,4mg, 30 comprimidos revestidos de liberação prolongada"
2444,7896094207516,"Elani 28 3mg + 0,03mg, 28 comprimidos revestidos",Libbs,Drogaven,89.33,89.33,0.0,"Elani 28 3mg + 0,03mg, 28 comprimidos revestidos"
2445,7896206407445,"Succinato de Metoprolol Astrazeneca 100mg, caixa com 30 comprimidos revestidos de liberação prolongada",Astrazeneca,Drogaven,63.07,76.91,-0.18,"Succinato de Metoprolol Astrazeneca 100mg, caixa com 30 comprimidos revestidos de liberação prolongada"
2446,7898040324957,Motix 50 comprimidos sublinguais,Farmoquímica,Drogaven,93.79,93.79,0.0,Motix 50 comprimidos sublinguais
2447,7891106914512,"Femiane 0,075mg + 0,020mg, 21 drágeas",União Química,Drogaven,58.67,58.67,0.0,"Femiane 0,075mg + 0,020mg, 21 drágeas"
2448,7896112166887,"Montelucaste de Sódio Teuto 10mg, 30 comprimidos revestidos",Teuto,Drogaven,24.55,61.37,-0.6,"Montelucaste de Sódio Teuto 10mg, 30 comprimidos revestidos"
2449,7891058168049,"Allegra 120mg, 10 comprimidos revestidos",Sanofi,Drogaven,82.24,82.24,0.0,"Allegra 120mg, 10 comprimidos revestidos"
2450,7897679601002,"Funchicórea 95,15mg/g, frasco com 3g de pó para solução de uso oral",Melpoejo,Drogaven,29.9,29.9,0.0,"Funchicórea 95,15mg/g, frasco com 3g de pó para solução de uso oral"
2451,7896658003981,"Fentizol 0,02g/g, caixa contendo bisnaga com creme de uso dermatológico de 20g",Aché,Drogaven,41.49,41.49,0.0,"Fentizol 0,02g/g, caixa contendo bisnaga com creme de uso dermatológico de 20g"
2452,7896004750507,"Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma 20mg + 12,5mg, caixa com 30 comprimidos revestidos",Germed Pharma,Drogaven,55.56,55.56,0.0,"Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma 20mg + 12,5mg, caixa com 30 comprimidos revestidos"
2453,7891317172664,"Nitazoxanida Eurofarma 20mg/mL, frasco de pó para suspensão de uso oral (frasco com capacidade de 100mL) + seringa dosadora",Eurofarma,Drogaven,54.5,54.5,0.0,"Nitazoxanida Eurofarma 20mg/mL, frasco de pó para suspensão de uso oral (frasco com capacidade de 100mL) + seringa dosadora"
2454,7896004729695,"Dicloridrato de Hidroxizina Germed Pharma 25mg, 30 comprimidos",Germed Pharma,Drogaven,34.53,34.53,0.0,"Dicloridrato de Hidroxizina Germed Pharma 25mg, 30 comprimidos"
2455,7898967006141,"Evra 0,60mg + 6mg, 3 adesivos transdérmicos",Gedeon,Drogaven,138.19,138.19,0.0,"Evra 0,60mg + 6mg, 3 adesivos transdérmicos"
2456,7896112406570,"Pressat 5mg, 90 comprimidos",Biolab,Drogaven,87.92,87.92,0.0,"Pressat 5mg, 90 comprimidos"
2457,7896658021732,"Adipept 40mg, 28 comprimidos revestidos",Aché,Drogaven,53.0,53.0,0.0,"Adipept 40mg, 28 comprimidos revestidos"
2458,7896004711874,"Desonida Germed Pharma 0,5mg/g, bisnaga com 30g de creme de uso dermatológico",Germed Pharma,Drogaven,36.87,36.87,0.0,"Desonida Germed Pharma 0,5mg/g, bisnaga com 30g de creme de uso dermatológico"
2459,7896004705095,"Loratadina + Sulfato de Pseudoefedrina EMS 1mg/mL + 12mg/mL, frasco com 60mL de xarope + copo medidor",EMS,Drogaven,34.82,34.82,0.0,"Loratadina + Sulfato de Pseudoefedrina EMS 1mg/mL + 12mg/mL, frasco com 60mL de xarope + copo medidor"
2460,7896269901720,"Seretide Diskus 50mcg + 250mcg, frasco com 60 doses de pó para inalação de uso oral",GSK,Drogaven,180.98,180.98,0.0,"Seretide Diskus 50mcg + 250mcg, frasco com 60 doses de pó para inalação de uso oral"
2461,7896212478972,"Stugeron 25mg, 30 comprimidos",Janssen-Cilag,Drogaven,25.98,25.98,0.0,"Stugeron 25mg, 30 comprimidos"
2462,7896269955136,"Seretide Spray 25mcg/dose + 50mcg/dose, tubo aerossol com 120 doses de suspensão de uso oral + válvula dosadora",GSK,Drogaven,151.92,151.92,0.0,"Seretide Spray 25mcg/dose + 50mcg/dose, tubo aerossol com 120 doses de suspensão de uso oral + válvula dosadora"
2463,7896658036996,"Allestra 20 0,02mg + 0,075mg, 63 comprimidos revestidos",Aché,Drogaven,86.61,86.61,0.0,"Allestra 20 0,02mg + 0,075mg, 63 comprimidos revestidos"
2464,7896422517287,"Pantoprazol Sódico Sesqui-Hidratado Medley 40mg, caixa com 42 comprimidos revestidos",Medley,Drogaven,56.18,93.63,-0.4,"Pantoprazol Sódico Sesqui-Hidratado Medley 40mg, caixa com 42 comprimidos revestidos"
2465,7896658020315,"Sorine SSC 9mg/mL, frasco spray com 50mL de solução de uso nasal sem conservante",Aché,Drogaven,26.74,26.74,0.0,"Sorine SSC 9mg/mL, frasco spray com 50mL de solução de uso nasal sem conservante"
2466,7891317189884,"Perlatte 9.000FCC, com 30 comprimidos",Eurofarma,Drogaven,53.18,53.18,0.0,"Perlatte 9.000FCC, com 30 comprimidos"
2467,7897406119886,"Cutisanol Pó Dermatológico 3mg/g + 1,5mg/g + 93,33mg/g, tubo com 150g de pó de uso dermatológico",BioChimico,Drogaven,54.41,54.41,0.0,"Cutisanol Pó Dermatológico 3mg/g + 1,5mg/g + 93,33mg/g, tubo com 150g de pó de uso dermatológico"
2468,7896006297512,"Cloridrato de Ondansetrona Orodispersível União Química 4mg, caixa com 10 comprimidos orodispersíveis",União Química,Drogaven,23.96,23.96,0.0,"Cloridrato de Ondansetrona Orodispersível União Química 4mg, caixa com 10 comprimidos orodispersíveis"
2469,7897316805411,"Lumigan RC 0,1mg/mL, frasco com 5mL de solução de uso oftálmico",Allergan,Drogaven,255.46,255.46,0.0,"Lumigan RC 0,1mg/mL, frasco com 5mL de solução de uso oftálmico"
2470,7891317124236,"Holmes H 40mg + 25mg, 30 comprimidos revestidos",Eurofarma,Drogaven,82.02,82.02,0.0,"Holmes H 40mg + 25mg, 30 comprimidos revestidos"
2471,7896004711201,"Glimepirida Germed Pharma 4mg, 30 comprimidos",Germed Pharma,Drogaven,66.7,66.7,0.0,"Glimepirida Germed Pharma 4mg, 30 comprimidos"
2472,7891142177216,"Predsim Comprimido 40mg, 7 comprimidos",Cosmed,Drogaven,65.13,65.13,0.0,"Predsim Comprimido 40mg, 7 comprimidos"
2473,7896422533713,"Travoprosta Medley 0,04mg/mL, frasco com 2,5mL de solução de uso oftalmológico",Medley,Drogaven,35.99,89.96,-0.6,"Travoprosta Medley 0,04mg/mL, frasco com 2,5mL de solução de uso oftalmológico"
2474,7896658005336,"Flogo-Rosa 53,2mg/g caixa contendo 10 envelopes com 9,4g de pó para solução de uso dermatológico",Aché,Drogaven,53.49,53.49,0.0,"Flogo-Rosa 53,2mg/g caixa contendo 10 envelopes com 9,4g de pó para solução de uso dermatológico"
2475,7896422525220,"Citrato de Sildenafila Medley 100mg, 2 comprimidos revestidos",Medley,Drogaven,18.08,45.2,-0.6,"Citrato de Sildenafila Medley 100mg, 2 comprimidos revestidos"
2476,7898919865079,Simfort 30 sachês com 2g de pó para solução oral,Vitafor,Drogaven,139.99,139.99,0.0,Simfort 30 sachês com 2g de pó para solução oral
2477,5702191025545,"Icaden 10mg/mL, frasco com 30mL de solução de uso dermatológico",Leo Pharma,Drogaven,68.48,68.48,0.0,"Icaden 10mg/mL, frasco com 30mL de solução de uso dermatológico"
2478,7891268101706,"Depo-Medrol 40mg/mL, frasco-ampola com 2mL de suspensão de uso injetável",Pfizer,Drogaven,27.11,27.11,0.0,"Depo-Medrol 40mg/mL, frasco-ampola com 2mL de suspensão de uso injetável"
2479,7896637022415,"Litocit 10mEq, 60 comprimidos revestidos de liberação prolongada",Apsen,Drogaven,82.2,82.2,0.0,"Litocit 10mEq, 60 comprimidos revestidos de liberação prolongada"
2480,7896658018763,"Bravan HCT 160mg + 12,5mg, caixa com 30 comprimidos revestidos",Aché,Drogaven,70.42,70.42,0.0,"Bravan HCT 160mg + 12,5mg, caixa com 30 comprimidos revestidos"
2481,7894916509084,"Brasart HCT 320mg + 12,5mg, 30 comprimidos revestidos",EMS Sigma Pharma,Drogaven,92.83,92.83,0.0,"Brasart HCT 320mg + 12,5mg, 30 comprimidos revestidos"
2482,7896548168745,"Azopt 10mg/mL, frasco com 5mL de suspensão de uso oftálmico",Novartis,Drogaven,102.51,102.51,0.0,"Azopt 10mg/mL, frasco com 5mL de suspensão de uso oftálmico"
2483,7896004746920,"Ezetimiba EMS 10mg, 60 comprimidos",EMS,Drogaven,139.99,139.99,0.0,"Ezetimiba EMS 10mg, 60 comprimidos"
2484,7894916500869,"Sucrafilm 1g, 30 comprimidos mastigáveis",EMS Sigma Pharma,Drogaven,73.42,73.42,0.0,"Sucrafilm 1g, 30 comprimidos mastigáveis"
2485,7894916507950,"Brasart 320mg, 30 comprimidos revestidos",EMS Sigma Pharma,Drogaven,63.44,63.44,0.0,"Brasart 320mg, 30 comprimidos revestidos"
2486,7896004755519,"Lacday 10.000 FCC, com 30 tabletes dispersíveis",EMS,Drogaven,63.01,63.01,0.0,"Lacday 10.000 FCC, com 30 tabletes dispersíveis"
2487,7894916513722,Kollis frasco gotejador com 8mL de solução oleosa de uso oral,EMS,Drogaven,130.0,130.0,0.0,Kollis frasco gotejador com 8mL de solução oleosa de uso oral
2488,7894916550116,"Tenadren 40mg + 25mg, 30 comprimidos",EMS Sigma Pharma,Drogaven,14.97,14.97,0.0,"Tenadren 40mg + 25mg, 30 comprimidos"
2489,7896004761640,"Etodolaco EMS 400mg, 20 comprimidos revestidos",EMS,Drogaven,34.31,34.31,0.0,"Etodolaco EMS 400mg, 20 comprimidos revestidos"
2490,7897076910929,"Cinarizina Ranbaxy 75mg, 30 comprimidos",Ranbaxy,Drogaven,21.81,21.81,0.0,"Cinarizina Ranbaxy 75mg, 30 comprimidos"
2491,7891317448936,"Desogestrel + Etinilestradiol Eurofarma 0,150 + 0,020mg, 21 comprimidos",Eurofarma,Drogaven,36.61,36.61,0.0,"Desogestrel + Etinilestradiol Eurofarma 0,150 + 0,020mg, 21 comprimidos"
2492,7897129301186,"Micolamina 10mg/g, bisnaga com 20g de creme de uso dermatológico",Theraskin,Drogaven,55.01,55.01,0.0,"Micolamina 10mg/g, bisnaga com 20g de creme de uso dermatológico"
2493,7897930763791,"Benzac AC 100mg/g, bisnaga com 60g de gel de uso dermatológico",Galderma,Drogaven,73.36,73.36,0.0,"Benzac AC 100mg/g, bisnaga com 60g de gel de uso dermatológico"
2494,7896422519342,"Carvedilol Medley 6,25mg, 30 comprimidos",Medley,Drogaven,20.57,41.13,-0.5,"Carvedilol Medley 6,25mg, 30 comprimidos"
2495,7896622305837,"Gastrol Pó Efervescente 37mg/g + 47mg/g + 35,6mg/g, envelope com 5g de pó efervescente, abacaxi",Neo Química,Drogaven,3.68,3.68,0.0,"Gastrol Pó Efervescente 37mg/g + 47mg/g + 35,6mg/g, envelope com 5g de pó efervescente, abacaxi"
2496,7896112402107,"Bivolet 5mg, 30 comprimidos",Biolab,Drogaven,58.44,58.44,0.0,"Bivolet 5mg, 30 comprimidos"
2497,7899470807997,Kalonat frasco com 10mL de solução de uso dermatológico,Natulab,Drogaven,31.81,31.81,0.0,Kalonat frasco com 10mL de solução de uso dermatológico
2498,7896004706733,"Cloridrato de Diltiazem EMS 30mg, 50 comprimidos",EMS,Drogaven,16.43,23.46,-0.3,"Cloridrato de Diltiazem EMS 30mg, 50 comprimidos"
2499,7899824401017,"Folacin 0,2mg/mL, frasco com 30mL de solução de uso oral",Arese Pharma,Drogaven,46.89,46.89,0.0,"Folacin 0,2mg/mL, frasco com 30mL de solução de uso oral"
2500,7898549755634,"Cor-Select 2,5mg, 60 comprimidos",Biolab,Drogaven,89.73,89.73,0.0,"Cor-Select 2,5mg, 60 comprimidos"
2501,7896677705323,Forteviron Anti-Age 60 comprimidos,WP LAB Indústria Farmacêutica,Drogaven,94.89,94.89,0.0,Forteviron Anti-Age 60 comprimidos
2502,7896004729497,"Atorvastatina Cálcica Germed Pharma 80mg, 30 comprimidos revestidos",Germed Pharma,Drogaven,234.88,234.88,0.0,"Atorvastatina Cálcica Germed Pharma 80mg, 30 comprimidos revestidos"
2503,7898244720104,"Ethamolin 50mg/mL, caixa com 6 ampolas com 2mL de solução de uso intravenoso",Farmoquímica,Drogaven,139.9,139.9,0.0,"Ethamolin 50mg/mL, caixa com 6 ampolas com 2mL de solução de uso intravenoso"
